mode,barangay,horizon,n,actual_total,predicted_total,actual_mean,predicted_mean,mae,rmse,r2
standard,BASAK PARDO,5,72,34,75.708568658,0.4722222222222222,1.0515078980277779,0.9131606457777778,1.0789388943366034,-0.9073140865678011
standard,BASAK PARDO,6,72,31,72.349186271,0.4305555555555556,1.0048498093194445,0.8222825740972223,0.9652543961847209,-0.7816362965144867
standard,BASAK PARDO,7,72,30,73.381434755,0.4166666666666667,1.0191865938194444,0.8767479507361111,1.0444315489109677,-1.094407539892281
standard,BASAK PARDO,8,72,30,82.015812385,0.4166666666666667,1.1391085053472223,0.9781352246527778,1.124789432532457,-1.4290904336704382
standard,BASAK PARDO,9,72,29,79.960597162,0.4027777777777778,1.1105638494722223,0.945231683,1.0863412346232395,-1.276826069733378
standard,BASAK PARDO,10,72,28,73.772924376,0.3888888888888889,1.0246239496666667,0.8926390506111112,1.0280184460472763,-1.0503611008021556
standard,BASAK PARDO,11,72,28,75.107681026,0.3888888888888889,1.0431622364722222,0.9121570878333334,1.0403907087232427,-1.1000105142661019
standard,BASAK PARDO,12,72,27,55.958995503,0.375,0.777208270875,0.7772444491805556,0.8746550130481717,-0.4937366837483774
standard,BASAK SAN NICOLAS,0,72,135,146.360527772,1.875,2.0327851079444446,1.1195191935555555,1.4095143432059187,0.2697148220720803
standard,BASAK SAN NICOLAS,1,72,134,135.02833417,1.8611111111111112,1.8753935301388889,1.152806577,1.4657803976140202,0.22112677551265691
standard,BASAK SAN NICOLAS,2,72,129,131.21625774700001,1.7916666666666667,1.822448024263889,1.195108861625,1.5084842004065546,0.14612237150704077
standard,BASAK SAN NICOLAS,3,72,128,137.194192218,1.7777777777777777,1.9054748919166666,1.3122108263055556,1.600552425281963,0.051413881818725415
standard,BASAK SAN NICOLAS,4,72,126,129.23767866,1.75,1.7949677591666666,1.2788350796944445,1.6515369842478589,0.005643759268997961
standard,BASAK SAN NICOLAS,5,72,121,127.159762136,1.6805555555555556,1.7661078074444445,1.281501592861111,1.6140665314923537,0.010954769553555677
standard,BASAK SAN NICOLAS,6,72,117,123.633367769,1.625,1.7171301079027779,1.2528167248194444,1.619025744493777,-0.00992424891516408
standard,BASAK SAN NICOLAS,7,72,114,139.181050736,1.5833333333333333,1.933070149111111,1.4076276575555555,1.770485643623514,-0.20369385508235593
standard,BASAK SAN NICOLAS,8,72,110,141.912023831,1.5277777777777777,1.971000330986111,1.5055114295694445,1.8675167492913205,-0.3651325811879105
standard,BASAK SAN NICOLAS,9,72,104,132.814041974,1.4444444444444444,1.844639471861111,1.4674409208333332,1.7712105759758103,-0.36253157780339684
standard,BASAK SAN NICOLAS,10,72,98,116.726161048,1.3611111111111112,1.6211966812222223,1.3920325171111112,1.6374734228920043,-0.316782757498387
standard,BASAK SAN NICOLAS,11,72,98,126.642220568,1.3611111111111112,1.758919730111111,1.4789000306388889,1.7536742970216757,-0.5103009124231417
standard,BASAK SAN NICOLAS,12,72,95,103.924787129,1.3194444444444444,1.4433998212361112,1.3585896957083334,1.612435432471321,-0.2852227096252935
standard,BINALIW,0,72,7,2.416674021,0.09722222222222222,0.033564916958333336,0.12650804759722223,0.34882706508108335,-0.05307309814807848
standard,BINALIW,1,72,7,2.719287458,0.09722222222222222,0.03776788136111111,0.1303081518611111,0.34985384037764067,-0.059281680644880375
standard,BINALIW,2,72,5,2.181621231,0.06944444444444445,0.030300294875,0.09563334726388889,0.258844298642592,-0.036805740154613575
standard,BINALIW,3,72,5,2.153406966,0.06944444444444445,0.029908430083333333,0.09621425944444445,0.2601663954287396,-0.04742415630157315
standard,BINALIW,4,72,5,2.12800326,0.06944444444444445,0.029555600833333334,0.09528307158333334,0.2589006866336202,-0.03725751568967861
standard,BINALIW,5,72,5,2.0587803,0.06944444444444445,0.028594170833333335,0.09372247722222223,0.2580906525731947,-0.030777042263547383
standard,BINALIW,6,72,5,2.2960914040000002,0.06944444444444445,0.03189015838888889,0.09551112830555555,0.255896944919966,-0.013328804292612517
standard,BINALIW,7,72,5,2.522226362,0.06944444444444445,0.035030921694444446,0.10047669180555556,0.2598303877714965,-0.044720384605303254
standard,BINALIW,8,72,5,2.996853305,0.06944444444444445,0.04162296256944444,0.10562990106944445,0.2579202817435769,-0.029416618127201977
standard,BINALIW,9,72,5,2.051079452,0.06944444444444445,0.02848721461111111,0.0941139508888889,0.2584092628920763,-0.03332358094758603
standard,BINALIW,10,72,5,1.515243238,0.06944444444444445,0.021045044972222222,0.0884604246388889,0.26094573118876707,-0.05370873211737082
standard,BINALIW,11,72,5,1.751916434,0.06944444444444445,0.024332172694444446,0.09095794808333334,0.25965985296264615,-0.04334946932293238
standard,BINALIW,12,72,5,1.031211755,0.06944444444444445,0.014322385486111111,0.08222076156944444,0.2612540753400221,-0.0562004140749115
standard,BONBON,0,72,12,8.585191143,0.16666666666666666,0.119238765875,0.22921633081944445,0.36945230363209713,0.017235966454744345
standard,BONBON,1,72,12,7.809000436,0.16666666666666666,0.1084583393888889,0.21985418041666666,0.3667090888915674,0.031775997695078884
standard,BONBON,2,72,12,6.757411569,0.16666666666666666,0.09385293845833334,0.2153725334027778,0.3717042226566245,0.005218990186488526
standard,BONBON,3,72,12,7.1192392159999995,0.16666666666666666,0.09887832244444444,0.21780624461111112,0.36786243127917617,0.025676067904288558
standard,BONBON,4,72,11,7.7587901839999995,0.1527777777777778,0.10776097477777778,0.20795526008333334,0.3472383564509152,0.06846783223135755
standard,BONBON,5,72,11,5.441793538,0.1527777777777778,0.07558046580555555,0.18902444697222223,0.3523520602085115,0.0408288599952038
standard,BONBON,6,72,11,6.45542385,0.1527777777777778,0.08965866458333334,0.191678585,0.34304299965025187,0.09084151717842404
standard,BONBON,7,72,11,8.726767236,0.1527777777777778,0.1212051005,0.202080282,0.3273728161912264,0.17200502430913311
standard,BONBON,8,72,11,9.969039426,0.1527777777777778,0.13845888091666667,0.21977115325,0.3328724540069458,0.14395185964207613
standard,BONBON,9,72,11,6.141396804,0.1527777777777778,0.08529717783333333,0.20467034597222222,0.36121784143854885,-0.00804717943182065
standard,BONBON,10,72,11,4.172618405,0.1527777777777778,0.05795303340277778,0.19682273940277778,0.3789287108340275,-0.10932167148174132
standard,BONBON,11,72,11,4.944457691,0.1527777777777778,0.06867302348611111,0.20081663165277777,0.37323931384304576,-0.07626009344765294
standard,BONBON,12,72,11,2.679661065,0.1527777777777778,0.03721751479166667,0.1747515380138889,0.37391912576028297,-0.08018422856451424
standard,BUDLA-AN (POB.),0,72,11,10.061875166,0.1527777777777778,0.13974826619444444,0.26029245980555554,0.418167765396157,-0.11226555534367777
standard,BUDLA-AN (POB.),1,72,11,9.978273434,0.1527777777777778,0.13858713102777778,0.25274310866666666,0.41161046847825594,-0.07765613927908
standard,BUDLA-AN (POB.),2,72,11,9.05515742,0.1527777777777778,0.12576607527777778,0.2458141755,0.41398729134952333,-0.09013780961469453
standard,BUDLA-AN (POB.),3,72,11,8.775286749,0.1527777777777778,0.12187898262499999,0.24475892601388888,0.41476045440552045,-0.0942134967466075
standard,BUDLA-AN (POB.),4,72,11,8.062581847,0.1527777777777778,0.11198030343055555,0.23234229959722222,0.40648091163274885,-0.05096365179013773
standard,BUDLA-AN (POB.),5,72,11,8.33732313,0.1527777777777778,0.11579615458333334,0.24029933925,0.41734304568442315,-0.10788261224231177
standard,BUDLA-AN (POB.),6,72,10,8.964567131,0.1388888888888889,0.12450787681944445,0.24007857484722223,0.4106291956996576,-0.14411922473187544
standard,BUDLA-AN (POB.),7,72,8,9.385634235,0.1111111111111111,0.13035603104166665,0.21555680018055556,0.3378011011618048,-0.1553595374545449
standard,BUDLA-AN (POB.),8,72,8,11.754171117,0.1111111111111111,0.163252376625,0.23900756351388888,0.3363256758535611,-0.14528897241334104
standard,BUDLA-AN (POB.),9,72,8,11.04501864,0.1111111111111111,0.15340303666666666,0.23016369555555555,0.32776665174255143,-0.08773865219454535
standard,BUDLA-AN (POB.),10,72,8,7.008133722,0.1111111111111111,0.09733519058333333,0.18022940355555556,0.30943090328039713,0.030556725462659973
standard,BUDLA-AN (POB.),11,72,8,7.430965753,0.1111111111111111,0.10320785768055556,0.18728746715277778,0.31358684476390075,0.004340819259089579
standard,BUDLA-AN (POB.),12,72,8,5.441703235,0.1111111111111111,0.07557921159722222,0.161670987375,0.30732864843186736,0.043684656262046984
standard,BUHISAN,0,72,29,56.127246236,0.4027777777777778,0.7795450866111111,0.6694525636111112,0.7722700472956191,-0.3710611612082857
standard,BUHISAN,1,72,27,57.675226139,0.375,0.8010448074861111,0.6989762064861111,0.8190049225107022,-0.6725670144750413
standard,BUHISAN,2,72,27,57.908752301,0.375,0.8042882264027778,0.667283076625,0.7757468770364034,-0.5005503598505547
standard,BUHISAN,3,72,27,56.506129149,0.375,0.7848073492916666,0.652694521125,0.767320473351908,-0.46812852070648403
standard,BUHISAN,4,72,27,56.61178889,0.375,0.7862748456944445,0.6989013976111111,0.8327329747855797,-0.7291076337751465
standard,BUHISAN,5,72,24,59.055060917,0.3333333333333333,0.8202091794027778,0.7146915772361111,0.8214816560853375,-1.208541455113592
standard,BUHISAN,6,72,23,58.049266731,0.3194444444444444,0.8062398157083334,0.705697524375,0.8178437709728741,-1.2241269790891436
standard,BUHISAN,7,72,23,58.493932528,0.3194444444444444,0.8124157295555555,0.7247741291666666,0.8095340575956349,-1.1791600409693381
standard,BUHISAN,8,72,23,69.471021108,0.3194444444444444,0.9648752931666666,0.8578732012777778,0.9820785361514206,-2.2070912469927775
standard,BUHISAN,9,72,21,69.305785775,0.2916666666666667,0.9625803579861111,0.8588354523472223,0.9674139830880619,-2.570016776505973
standard,BUHISAN,10,72,20,51.256257801,0.2777777777777778,0.7118924694583333,0.6602666430416667,0.7362782480638154,-1.1161714864735237
standard,BUHISAN,11,72,20,59.51184315,0.2777777777777778,0.8265533770833333,0.7207424957777778,0.8178012403658408,-1.6107329334099525
standard,BUHISAN,12,72,19,44.660384933,0.2638888888888889,0.6202831240694444,0.6029684942083333,0.6502551909797842,-0.6926332977958842
standard,BULACAO,0,72,44,76.914988867,0.6111111111111112,1.068263734263889,0.7763430703472222,0.9122093835714128,-0.21994937045311658
standard,BULACAO,1,72,44,83.933185176,0.6111111111111112,1.165738683,0.8306466877777777,0.9846169945605159,-0.4213053521116388
standard,BULACAO,2,72,42,83.782459403,0.5833333333333334,1.163645269486111,0.8344037541805556,0.9892013804110759,-0.48322936236877534
standard,BULACAO,3,72,41,79.347776784,0.5694444444444444,1.1020524553333333,0.8721249179722222,1.0288468595700901,-0.5993582222554577
standard,BULACAO,4,72,38,77.211162086,0.5277777777777778,1.0723772511944445,0.8242307991666666,0.9380536559698243,-0.5104745447363523
standard,BULACAO,5,72,37,87.78161158,0.5138888888888888,1.2191890497222222,0.9410294880833333,1.0849908956039291,-1.0187337024575158
standard,BULACAO,6,72,35,85.258099943,0.4861111111111111,1.1841402769861111,0.8899985835138888,1.0444590094674906,-0.9642923663846112
standard,BULACAO,7,72,35,90.001356357,0.4861111111111111,1.2500188382916666,0.9711786455138889,1.1317334494249771,-1.3062778719129908
standard,BULACAO,8,72,34,100.493139473,0.4722222222222222,1.395738048236111,1.1416615639305556,1.2962303335709668,-2.0285899146866093
standard,BULACAO,9,72,33,95.68947004099999,0.4583333333333333,1.329020417236111,1.1380753739861111,1.2769400128897752,-1.944237174905671
standard,BULACAO,10,72,31,81.90356839,0.4305555555555556,1.1375495609722222,1.0353991790833332,1.1556428755629324,-1.5537758034198665
standard,BULACAO,11,72,29,90.599971864,0.4027777777777778,1.2583329425555556,1.0682199872777778,1.1834712139933168,-1.8551835347206538
standard,BULACAO,12,72,28,69.803737091,0.3888888888888889,0.9694963484861111,0.8655654794861111,0.9744774302458455,-0.9472938538415767
standard,BUOT-TAUP PARDO,0,72,4,0.662848539,0.05555555555555555,0.009206229708333333,0.06381057265277777,0.23409140875119058,-0.04440042346834705
standard,BUOT-TAUP PARDO,1,72,4,0.583165943,0.05555555555555555,0.00809952698611111,0.06273138290277777,0.23408842477971675,-0.044373797619712274
standard,BUOT-TAUP PARDO,2,72,4,0.440484981,0.05555555555555555,0.006117846958333333,0.06132560831944445,0.23515413324992468,-0.053904653446209316
standard,BUOT-TAUP PARDO,3,72,4,0.359432666,0.05555555555555555,0.004992120361111111,0.060351038,0.23542857275870327,-0.05636603354522429
standard,BUOT-TAUP PARDO,4,72,4,0.45439376,0.05555555555555555,0.006311024444444444,0.06109102119444444,0.2342896089269913,-0.04616971504568568
standard,BUOT-TAUP PARDO,5,72,4,0.308491517,0.05555555555555555,0.004284604402777778,0.059251195430555556,0.23459068185737375,-0.04886019509621442
standard,BUOT-TAUP PARDO,6,72,4,0.33876558,0.05555555555555555,0.0047050775,0.059408758,0.23409209356493957,-0.04440653407974837
standard,BUOT-TAUP PARDO,7,72,4,0.440681216,0.05555555555555555,0.006120572444444444,0.05970223733333333,0.2316776688713674,-0.022973628834670023
standard,BUOT-TAUP PARDO,8,72,4,0.513973524,0.05555555555555555,0.007138521166666667,0.06187524130555556,0.2341634631335817,-0.04504346465969267
standard,BUOT-TAUP PARDO,9,72,4,0.33810851599999997,0.05555555555555555,0.004695951611111111,0.05950207325,0.2342207445277593,-0.04555480718545146
standard,BUOT-TAUP PARDO,10,72,4,0.134024845,0.05555555555555555,0.0018614561805555556,0.057052640291666665,0.2349493580333089,-0.052069945426207465
standard,BUOT-TAUP PARDO,11,72,4,0.177250628,0.05555555555555555,0.002461814277777778,0.05785008841666667,0.23537909192071063,-0.055922039996914474
standard,BUOT-TAUP PARDO,12,72,4,0.112448695,0.05555555555555555,0.0015617874305555556,0.057024019041666665,0.23551935812043298,-0.05718089694266393
standard,BUSAY (POB.),0,72,20,36.272466069,0.2777777777777778,0.5037842509583333,0.5565715065138889,0.6720338701707103,-0.330254230370417
standard,BUSAY (POB.),1,72,20,41.196116366,0.2777777777777778,0.5721682828611111,0.5868233578055556,0.694560802483868,-0.4209305954949021
standard,BUSAY (POB.),2,72,20,38.066904642,0.2777777777777778,0.5287070089166667,0.5660666642222222,0.6688043203636357,-0.3174995175964448
standard,BUSAY (POB.),3,72,19,35.779030228,0.2638888888888889,0.49693097538888886,0.5438142764444445,0.6429732081196003,-0.24096178826185444
standard,BUSAY (POB.),4,72,19,35.179982174,0.2638888888888889,0.4886108635277778,0.5345177999166667,0.636493077995424,-0.2160740615716763
standard,BUSAY (POB.),5,72,19,36.678245841,0.2638888888888889,0.509420081125,0.5607446905694444,0.6637751066737138,-0.3225575456691403
standard,BUSAY (POB.),6,72,18,36.980429714,0.25,0.5136170793611111,0.5358289390555555,0.6356708114360715,-0.23802431475953778
standard,BUSAY (POB.),7,72,17,40.96232609,0.2361111111111111,0.5689211956944444,0.5762777216111111,0.658236072955604,-0.35715781788775813
standard,BUSAY (POB.),8,72,17,45.612158061,0.2361111111111111,0.6335021952916666,0.6458549641527778,0.7195171836489742,-0.6216209085818312
standard,BUSAY (POB.),9,72,16,41.166902286,0.2222222222222222,0.57176253175,0.59880345425,0.6701666742797905,-0.44075220105085244
standard,BUSAY (POB.),10,72,16,32.502555635,0.2222222222222222,0.45142438381944444,0.5152691249305555,0.6083276197030039,-0.18713116532179486
standard,BUSAY (POB.),11,72,16,36.784431154,0.2222222222222222,0.5108948771388889,0.5632588207222222,0.6519530476020504,-0.3635035595439886
standard,BUSAY (POB.),12,72,16,27.765390792,0.2222222222222222,0.38563042766666666,0.4826659638888889,0.6015085194481943,-0.160665838276018
standard,CALAMBA,0,72,41,43.181938675,0.5694444444444444,0.5997491482638889,0.6116683562361112,0.7317856315909405,-0.024007721049686737
standard,CALAMBA,1,72,41,43.074520155,0.5694444444444444,0.598257224375,0.601554355125,0.7189085507999978,0.011713703106299378
standard,CALAMBA,2,72,41,43.251888438,0.5694444444444444,0.60072067275,0.6384823661388889,0.7734081852558741,-0.14380766719725058
standard,CALAMBA,3,72,40,45.286775109,0.5555555555555556,0.628982987625,0.6139306851805556,0.7490608266748605,-0.06937557380623205
standard,CALAMBA,4,72,40,45.066714335,0.5555555555555556,0.6259265879861111,0.6130264895138889,0.7537087160178902,-0.082687602746077
standard,CALAMBA,5,72,40,46.822997896,0.5555555555555556,0.6503194152222223,0.63409614225,0.7607455696438375,-0.10299857789060884
standard,CALAMBA,6,72,40,45.7344559,0.5555555555555556,0.6352007763888889,0.6240804183333334,0.7489809753132207,-0.06914759086759092
standard,CALAMBA,7,72,39,47.377147465,0.5416666666666666,0.6580159370138889,0.6519379070694444,0.7819460785582353,-0.1623407583795995
standard,CALAMBA,8,72,39,52.212680142,0.5416666666666666,0.7251761130833333,0.6773974128888889,0.8032500999042914,-0.22653919619089913
standard,CALAMBA,9,72,38,49.907409116,0.5277777777777778,0.6931584599444445,0.6939272948611112,0.7926303452400184,-0.19213568374395718
standard,CALAMBA,10,72,38,41.964326245,0.5277777777777778,0.5828378645138889,0.6508576150416666,0.7613474249231641,-0.09989205309300786
standard,CALAMBA,11,72,38,46.225244303,0.5277777777777778,0.6420172819861111,0.6603571673472223,0.7614321964707426,-0.10013699972130041
standard,CALAMBA,12,72,37,35.122443249,0.5138888888888888,0.48781171179166666,0.6120467680138889,0.7223658914460769,0.010941169232040693
standard,CAMBINOCOT,0,72,4,2.992737388,0.05555555555555555,0.041565797055555555,0.09302461372222222,0.2826697172708312,0.004296047073891751
standard,CAMBINOCOT,1,72,3,4.026335347,0.041666666666666664,0.05592132426388889,0.09469233023611111,0.26524311591613514,-0.03907314029637399
standard,CAMBINOCOT,2,72,3,4.485759266,0.041666666666666664,0.062302212027777776,0.09811860063888889,0.2572869068952582,0.02232784059476811
standard,CAMBINOCOT,3,72,3,4.264092413,0.041666666666666664,0.05922350573611111,0.09581733420833333,0.25546015956529255,0.036161578459696364
standard,CAMBINOCOT,4,72,3,4.327837444,0.041666666666666664,0.06010885338888889,0.09687969222222222,0.26001805063747296,0.0014613662920154313
standard,CAMBINOCOT,5,72,3,5.221460288,0.041666666666666664,0.07252028177777778,0.11124610919444444,0.26976274809393314,-0.0747855792126646
standard,CAMBINOCOT,6,72,3,4.88166675,0.041666666666666664,0.06780092708333334,0.10558918294444444,0.264863123444615,-0.036098079913905456
standard,CAMBINOCOT,7,72,3,5.052429197,0.041666666666666664,0.07017262773611112,0.10842185906944445,0.2697005625857029,-0.07429011877973646
standard,CAMBINOCOT,8,72,1,7.216620373,0.013888888888888888,0.10023083851388889,0.11014553459722222,0.15464822854632518,-0.7462102913747202
standard,CAMBINOCOT,9,72,1,6.179775757,0.013888888888888888,0.08583021884722222,0.09891545240277778,0.15185033678003387,-0.6835970769099591
standard,CAMBINOCOT,10,72,1,4.183325612,0.013888888888888888,0.05810174461111111,0.07121139772222222,0.13216470201998706,-0.2753741388282498
standard,CAMBINOCOT,11,72,1,5.155964327,0.013888888888888888,0.07161061565277778,0.08444331993055555,0.13871113100441465,-0.4048477809815745
standard,CAMBINOCOT,12,72,1,1.977945016,0.013888888888888888,0.027471458555555557,0.041088073083333336,0.121536465481928,-0.07849925209151953
standard,CAMPUTHAW (POB.),0,72,101,114.103922659,1.4027777777777777,1.5847767035972222,0.9331250311805556,1.2297172202898765,0.10254518297736048
standard,CAMPUTHAW (POB.),1,72,100,110.095023026,1.3888888888888888,1.5290975420277777,0.97398162125,1.2997809102704163,0.011957663603070268
standard,CAMPUTHAW (POB.),2,72,100,110.053912985,1.3888888888888888,1.5285265692361112,1.0295218184305555,1.305114542074774,0.0038321920379867924
standard,CAMPUTHAW (POB.),3,72,97,116.357273839,1.3472222222222223,1.6160732477638888,1.0488610480416667,1.3438894885478432,-0.06307550304461484
standard,CAMPUTHAW (POB.),4,72,95,115.323044031,1.3194444444444444,1.601708944875,1.1197084313472223,1.4088365424331255,-0.15571256550386225
standard,CAMPUTHAW (POB.),5,72,94,114.403797813,1.3055555555555556,1.5889416362916666,1.2109703234861111,1.5064828794933798,-0.30432811680879723
standard,CAMPUTHAW (POB.),6,72,92,110.685097702,1.2777777777777777,1.5372930236388889,1.235949403,1.5161796082851804,-0.3089831210612588
standard,CAMPUTHAW (POB.),7,72,91,120.921699067,1.2638888888888888,1.6794680425972222,1.252552356625,1.518643300264794,-0.2974218580909964
standard,CAMPUTHAW (POB.),8,72,91,128.840679502,1.2638888888888888,1.7894538819722223,1.3050598565555556,1.5194300432068715,-0.29876648179478127
standard,CAMPUTHAW (POB.),9,72,91,132.688696224,1.2638888888888888,1.8428985586666666,1.311114455972222,1.5862205060383505,-0.4154573021961685
standard,CAMPUTHAW (POB.),10,72,90,112.21121129,1.25,1.5584890456944445,1.2223184248611112,1.5099756551383818,-0.26765950962132923
standard,CAMPUTHAW (POB.),11,72,89,120.403627416,1.2361111111111112,1.672272603,1.269474979111111,1.505228736144658,-0.24540971619462404
standard,CAMPUTHAW (POB.),12,72,87,97.060580553,1.2083333333333333,1.3480636187916666,1.0224652362083333,1.3514893738656517,0.0027700929488718717
standard,CAPITOL SITE (POB.),0,72,55,54.251225006,0.7638888888888888,0.7534892361944444,0.699930357,0.8658110014699715,-0.05858761382217348
standard,CAPITOL SITE (POB.),1,72,54,53.731390973,0.75,0.7462693190694445,0.6860827614583334,0.8654394986198273,-0.04712539525313253
standard,CAPITOL SITE (POB.),2,72,54,56.114607746,0.75,0.7793695520277778,0.6896582251666666,0.8538145744685035,-0.01918352592986161
standard,CAPITOL SITE (POB.),3,72,53,56.873278512,0.7361111111111112,0.789906646,0.7180422414444444,0.8781171667512351,-0.06794798511569167
standard,CAPITOL SITE (POB.),4,72,52,55.127108774,0.7222222222222222,0.7656542885277777,0.7378447822222223,0.9143027085474137,-0.14765940460047622
standard,CAPITOL SITE (POB.),5,72,51,58.424332379,0.7083333333333334,0.8114490608194445,0.7552424831805555,0.9225223847321344,-0.15887326002636826
standard,CAPITOL SITE (POB.),6,72,51,58.553154327,0.7083333333333334,0.8132382545416666,0.7467964767083334,0.9162281831161586,-0.14311364566650164
standard,CAPITOL SITE (POB.),7,72,49,61.320136639,0.6805555555555556,0.8516685644305556,0.7255886142916667,0.8888915735991793,-0.1013779893324549
standard,CAPITOL SITE (POB.),8,72,46,62.484351251,0.6388888888888888,0.8678382118194444,0.7034544603472223,0.8719521457967164,-0.17443326072599485
standard,CAPITOL SITE (POB.),9,72,43,65.075116145,0.5972222222222222,0.9038210575694444,0.7223264132638889,0.8440663465615551,-0.2414556028605197
standard,CAPITOL SITE (POB.),10,72,43,56.090874406,0.5972222222222222,0.7790399223055555,0.6620196657777778,0.8006350129086185,-0.11698458536895218
standard,CAPITOL SITE (POB.),11,72,43,67.199570665,0.5972222222222222,0.9333273703472222,0.6933266615138889,0.8485160306730944,-0.25457932475261047
standard,CAPITOL SITE (POB.),12,72,42,44.46668418,0.5833333333333334,0.6175928358333334,0.64340778975,0.7634864887325373,-0.011316542900096316
standard,CARRETA,0,72,37,32.748970049,0.5138888888888888,0.4548468062361111,0.5611806764027778,0.7329685422435142,-0.018306073211674656
standard,CARRETA,1,72,37,33.024826115,0.5138888888888888,0.4586781404861111,0.5415744989027778,0.7123515599648117,0.03817420182865994
standard,CARRETA,2,72,37,31.680405325,0.5138888888888888,0.4400056295138889,0.5450224134583334,0.7122201099961557,0.03852913979161199
standard,CARRETA,3,72,37,30.435578497,0.5138888888888888,0.4227163680138889,0.5699902779305556,0.7438698684203577,-0.04882153705632386
standard,CARRETA,4,72,37,30.385641709,0.5138888888888888,0.4220228015138889,0.5602650878194444,0.7580840874705604,-0.08928725827303818
standard,CARRETA,5,72,37,29.328903361000002,0.5138888888888888,0.4073458800138889,0.5838819915972222,0.7637609556332939,-0.10566246927304968
standard,CARRETA,6,72,36,29.799673578,0.5,0.41388435525,0.6261768158333333,0.8132177804439075,-0.2530333528149551
standard,CARRETA,7,72,35,31.997883141,0.4861111111111111,0.444415043625,0.5981543286805555,0.7826541789826608,-0.16104079383870373
standard,CARRETA,8,72,34,35.335549757,0.4722222222222222,0.49077152440277777,0.6250350530972222,0.7846079839964205,-0.16812614401464399
standard,CARRETA,9,72,34,32.918335099,0.4722222222222222,0.45719909859722224,0.6677813393750001,0.8194182821538765,-0.27407676746984033
standard,CARRETA,10,72,33,25.749587003,0.4583333333333333,0.35763315281944447,0.613298965125,0.7951175189489403,-0.20182850333056956
standard,CARRETA,11,72,30,26.088588968,0.4166666666666667,0.36234151344444443,0.5587211470277778,0.7089039369254829,-0.14867380980216938
standard,CARRETA,12,72,29,19.9730677,0.4027777777777778,0.2774037180555555,0.5096092263055556,0.6988312110753249,-0.1226982169376758
standard,CENTRAL (POB.),0,72,4,0.850521038,0.05555555555555555,0.011812792194444444,0.06652176088888889,0.2872405366877244,-0.028165722961355222
standard,CENTRAL (POB.),1,72,4,0.986755619,0.05555555555555555,0.013704939152777778,0.068572248875,0.28762370366226503,-0.03091061347388857
standard,CENTRAL (POB.),2,72,4,0.952403436,0.05555555555555555,0.0132278255,0.06789152708333333,0.28733647745982227,-0.028852669784697582
standard,CENTRAL (POB.),3,72,4,0.941769699,0.05555555555555555,0.013080134708333333,0.06809908068055555,0.2879072721157449,-0.03294436681653812
standard,CENTRAL (POB.),4,72,4,0.76515745,0.05555555555555555,0.010627186805555557,0.06576083730555556,0.2879409949465139,-0.03318636034366995
standard,CENTRAL (POB.),5,72,3,0.834992223,0.041666666666666664,0.011597114208333334,0.05283910670833333,0.26255981117050387,-0.018156127141769618
standard,CENTRAL (POB.),6,72,3,0.983116362,0.041666666666666664,0.013654393916666667,0.05489055755555555,0.26294870995458325,-0.021174509293974797
standard,CENTRAL (POB.),7,72,3,0.861732397,0.041666666666666664,0.011968505513888889,0.05333130898611111,0.26309467585712837,-0.022308555781427097
standard,CENTRAL (POB.),8,72,3,1.051752057,0.041666666666666664,0.014607667458333333,0.055936182597222224,0.26316161494003837,-0.022828833149770356
standard,CENTRAL (POB.),9,72,3,0.924584238,0.041666666666666664,0.01284144775,0.054190780083333334,0.26319201368486045,-0.023065148073724506
standard,CENTRAL (POB.),10,72,3,0.552226274,0.041666666666666664,0.007669809361111111,0.048968020861111114,0.26279734230858165,-0.0199991599919338
standard,CENTRAL (POB.),11,72,3,0.664916988,0.041666666666666664,0.009234958166666666,0.05038052788888889,0.262373464317662,-0.016711405952759995
standard,CENTRAL (POB.),12,72,3,0.444125909,0.041666666666666664,0.006168415402777778,0.04758876534722222,0.26300546546959774,-0.021615382649301074
standard,COGON PARDO,0,72,42,61.114937024999996,0.5833333333333334,0.8488185697916667,0.6893804954861111,0.8267559732044936,0.1441072760954737
standard,COGON PARDO,1,72,41,61.941017072,0.5694444444444444,0.8602919037777778,0.7085106549166666,0.8593950337478453,0.07764535587234256
standard,COGON PARDO,2,72,39,58.382031542,0.5416666666666666,0.8108615491944444,0.68076069525,0.8145937936596928,0.14493889030585982
standard,COGON PARDO,3,72,38,55.913979956,0.5277777777777778,0.7765830549444445,0.7142404358333333,0.8626734831038576,0.042214123304963214
standard,COGON PARDO,4,72,36,56.94297368,0.5,0.7908746344444444,0.7284489136111111,0.862379200987685,0.00840281827178957
standard,COGON PARDO,5,72,33,58.586954957,0.4583333333333333,0.8137077077361111,0.7341892629583333,0.8926690953754084,-0.19840802498926768
standard,COGON PARDO,6,72,33,58.319389482,0.4583333333333333,0.8099915205833333,0.7517793271388888,0.9403048406879067,-0.3297226094270471
standard,COGON PARDO,7,72,29,62.899406318,0.4027777777777778,0.8736028655277778,0.7808402634444445,0.9219763648743593,-0.7328389790538279
standard,COGON PARDO,8,72,26,74.508763439,0.3611111111111111,1.0348439366527777,0.844428638375,1.0023732876873666,-1.5284638085406943
standard,COGON PARDO,9,72,23,62.248883994,0.3194444444444444,0.86456783325,0.7161320602222222,0.8272011308795233,-1.2753128347996339
