mode,barangay,horizon,n,mae,rmse,r2
standard,BACAYAN,12,72,0.5755579876527778,0.683513759559725,-0.2516374431455932
standard,BANILAD,0,72,0.6737899150555555,0.8096104785111671,-0.01887614810428162
standard,BANILAD,1,72,0.7108775192777778,0.8508383422073265,-0.11824546651116163
standard,BANILAD,2,72,0.6969771622083334,0.8361188698176678,-0.11579656988530274
standard,BANILAD,3,72,0.6975255853194444,0.820244222900136,-0.06889311482753091
standard,BANILAD,4,72,0.6915053135555556,0.8054913636105613,-0.030788810982724124
standard,BANILAD,8,72,0.7547290965416666,0.8960609544389281,-0.4472755262235373
standard,BANILAD,12,72,0.6128816015555556,0.7436624293554931,-0.04938772510988021
standard,BASAK PARDO,0,72,0.8340981744166667,1.1008611950345466,0.2344991346558667
standard,BASAK PARDO,1,72,0.913325064375,1.2264606146214332,0.049859627914712545
standard,BASAK PARDO,2,72,0.8912875720555555,1.203961339556995,-0.006877495732892536
standard,BASAK PARDO,3,72,0.9338366804583333,1.239679834902819,-0.1913866885669664
standard,BASAK PARDO,4,72,0.905123586125,1.1632142158785193,-0.3204632804068932
standard,BASAK PARDO,8,72,0.9781352246527778,1.124789432532457,-1.4290904336704382
standard,BASAK PARDO,12,72,0.7772444491805556,0.8746550130481717,-0.4937366837483774
standard,BASAK SAN NICOLAS,0,72,1.1195191935555555,1.4095143432059187,0.2697148220720803
standard,BASAK SAN NICOLAS,1,72,1.152806577,1.4657803976140202,0.22112677551265691
standard,BASAK SAN NICOLAS,2,72,1.195108861625,1.5084842004065546,0.14612237150704077
standard,BASAK SAN NICOLAS,3,72,1.3122108263055556,1.600552425281963,0.051413881818725415
standard,BASAK SAN NICOLAS,4,72,1.2788350796944445,1.6515369842478589,0.005643759268997961
standard,BASAK SAN NICOLAS,8,72,1.5055114295694445,1.8675167492913205,-0.3651325811879105
standard,BASAK SAN NICOLAS,12,72,1.3585896957083334,1.612435432471321,-0.2852227096252935
standard,BINALIW,0,72,0.12650804759722223,0.34882706508108335,-0.05307309814807848
standard,BINALIW,1,72,0.1303081518611111,0.34985384037764067,-0.059281680644880375
standard,BINALIW,2,72,0.09563334726388889,0.258844298642592,-0.036805740154613575
standard,BINALIW,3,72,0.09621425944444445,0.2601663954287396,-0.04742415630157315
standard,BINALIW,4,72,0.09528307158333334,0.2589006866336202,-0.03725751568967861
standard,BINALIW,8,72,0.10562990106944445,0.2579202817435769,-0.029416618127201977
standard,BINALIW,12,72,0.08222076156944444,0.2612540753400221,-0.0562004140749115
standard,BONBON,0,72,0.22921633081944445,0.36945230363209713,0.017235966454744345
standard,BONBON,1,72,0.21985418041666666,0.3667090888915674,0.031775997695078884
standard,BONBON,2,72,0.2153725334027778,0.3717042226566245,0.005218990186488526
standard,BONBON,3,72,0.21780624461111112,0.36786243127917617,0.025676067904288558
standard,BONBON,4,72,0.20795526008333334,0.3472383564509152,0.06846783223135755
standard,BONBON,8,72,0.21977115325,0.3328724540069458,0.14395185964207613
standard,BONBON,12,72,0.1747515380138889,0.37391912576028297,-0.08018422856451424
standard,BUDLA-AN (POB.),0,72,0.26029245980555554,0.418167765396157,-0.11226555534367777
standard,BUDLA-AN (POB.),1,72,0.25274310866666666,0.41161046847825594,-0.07765613927908
standard,BUDLA-AN (POB.),2,72,0.2458141755,0.41398729134952333,-0.09013780961469453
standard,BUDLA-AN (POB.),3,72,0.24475892601388888,0.41476045440552045,-0.0942134967466075
standard,BUDLA-AN (POB.),4,72,0.23234229959722222,0.40648091163274885,-0.05096365179013773
standard,BUDLA-AN (POB.),8,72,0.23900756351388888,0.3363256758535611,-0.14528897241334104
standard,BUDLA-AN (POB.),12,72,0.161670987375,0.30732864843186736,0.043684656262046984
standard,BUHISAN,0,72,0.6694525636111112,0.7722700472956191,-0.3710611612082857
standard,BUHISAN,1,72,0.6989762064861111,0.8190049225107022,-0.6725670144750413
standard,BUHISAN,2,72,0.667283076625,0.7757468770364034,-0.5005503598505547
standard,BUHISAN,3,72,0.652694521125,0.767320473351908,-0.46812852070648403
standard,BUHISAN,4,72,0.6989013976111111,0.8327329747855797,-0.7291076337751465
standard,BUHISAN,8,72,0.8578732012777778,0.9820785361514206,-2.2070912469927775
standard,BUHISAN,12,72,0.6029684942083333,0.6502551909797842,-0.6926332977958842
standard,BULACAO,0,72,0.7763430703472222,0.9122093835714128,-0.21994937045311658
standard,BULACAO,1,72,0.8306466877777777,0.9846169945605159,-0.4213053521116388
standard,BULACAO,2,72,0.8344037541805556,0.9892013804110759,-0.48322936236877534
standard,BULACAO,3,72,0.8721249179722222,1.0288468595700901,-0.5993582222554577
standard,BULACAO,4,72,0.8242307991666666,0.9380536559698243,-0.5104745447363523
standard,BULACAO,8,72,1.1416615639305556,1.2962303335709668,-2.0285899146866093
standard,BULACAO,12,72,0.8655654794861111,0.9744774302458455,-0.9472938538415767
standard,BUOT-TAUP PARDO,0,72,0.06381057265277777,0.23409140875119058,-0.04440042346834705
standard,BUOT-TAUP PARDO,1,72,0.06273138290277777,0.23408842477971675,-0.044373797619712274
standard,BUOT-TAUP PARDO,2,72,0.06132560831944445,0.23515413324992468,-0.053904653446209316
standard,BUOT-TAUP PARDO,3,72,0.060351038,0.23542857275870327,-0.05636603354522429
standard,BUOT-TAUP PARDO,4,72,0.06109102119444444,0.2342896089269913,-0.04616971504568568
standard,BUOT-TAUP PARDO,8,72,0.06187524130555556,0.2341634631335817,-0.04504346465969267
standard,BUOT-TAUP PARDO,12,72,0.057024019041666665,0.23551935812043298,-0.05718089694266393
standard,BUSAY (POB.),0,72,0.5565715065138889,0.6720338701707103,-0.330254230370417
standard,BUSAY (POB.),1,72,0.5868233578055556,0.694560802483868,-0.4209305954949021
standard,BUSAY (POB.),2,72,0.5660666642222222,0.6688043203636357,-0.3174995175964448
standard,BUSAY (POB.),3,72,0.5438142764444445,0.6429732081196003,-0.24096178826185444
standard,BUSAY (POB.),4,72,0.5345177999166667,0.636493077995424,-0.2160740615716763
standard,BUSAY (POB.),8,72,0.6458549641527778,0.7195171836489742,-0.6216209085818312
standard,BUSAY (POB.),12,72,0.4826659638888889,0.6015085194481943,-0.160665838276018
standard,CALAMBA,0,72,0.6116683562361112,0.7317856315909405,-0.024007721049686737
standard,CALAMBA,1,72,0.601554355125,0.7189085507999978,0.011713703106299378
standard,CALAMBA,2,72,0.6384823661388889,0.7734081852558741,-0.14380766719725058
standard,CALAMBA,3,72,0.6139306851805556,0.7490608266748605,-0.06937557380623205
standard,CALAMBA,4,72,0.6130264895138889,0.7537087160178902,-0.082687602746077
standard,CALAMBA,8,72,0.6773974128888889,0.8032500999042914,-0.22653919619089913
standard,CALAMBA,12,72,0.6120467680138889,0.7223658914460769,0.010941169232040693
standard,CAMBINOCOT,0,72,0.09302461372222222,0.2826697172708312,0.004296047073891751
standard,CAMBINOCOT,1,72,0.09469233023611111,0.26524311591613514,-0.03907314029637399
standard,CAMBINOCOT,2,72,0.09811860063888889,0.2572869068952582,0.02232784059476811
standard,CAMBINOCOT,3,72,0.09581733420833333,0.25546015956529255,0.036161578459696364
standard,CAMBINOCOT,4,72,0.09687969222222222,0.26001805063747296,0.0014613662920154313
standard,CAMBINOCOT,8,72,0.11014553459722222,0.15464822854632518,-0.7462102913747202
standard,CAMBINOCOT,12,72,0.041088073083333336,0.121536465481928,-0.07849925209151953
standard,CAMPUTHAW (POB.),0,72,0.9331250311805556,1.2297172202898765,0.10254518297736048
standard,CAMPUTHAW (POB.),1,72,0.97398162125,1.2997809102704163,0.011957663603070268
standard,CAMPUTHAW (POB.),2,72,1.0295218184305555,1.305114542074774,0.0038321920379867924
standard,CAMPUTHAW (POB.),3,72,1.0488610480416667,1.3438894885478432,-0.06307550304461484
standard,CAMPUTHAW (POB.),4,72,1.1197084313472223,1.4088365424331255,-0.15571256550386225
standard,CAMPUTHAW (POB.),8,72,1.3050598565555556,1.5194300432068715,-0.29876648179478127
standard,CAMPUTHAW (POB.),12,72,1.0224652362083333,1.3514893738656517,0.0027700929488718717
standard,CAPITOL SITE (POB.),0,72,0.699930357,0.8658110014699715,-0.05858761382217348
standard,CAPITOL SITE (POB.),1,72,0.6860827614583334,0.8654394986198273,-0.04712539525313253
standard,CAPITOL SITE (POB.),2,72,0.6896582251666666,0.8538145744685035,-0.01918352592986161
standard,CAPITOL SITE (POB.),3,72,0.7180422414444444,0.8781171667512351,-0.06794798511569167
standard,CAPITOL SITE (POB.),4,72,0.7378447822222223,0.9143027085474137,-0.14765940460047622
standard,CAPITOL SITE (POB.),8,72,0.7034544603472223,0.8719521457967164,-0.17443326072599485
standard,CAPITOL SITE (POB.),12,72,0.64340778975,0.7634864887325373,-0.011316542900096316
standard,CARRETA,0,72,0.5611806764027778,0.7329685422435142,-0.018306073211674656
standard,CARRETA,1,72,0.5415744989027778,0.7123515599648117,0.03817420182865994
standard,CARRETA,2,72,0.5450224134583334,0.7122201099961557,0.03852913979161199
standard,CARRETA,3,72,0.5699902779305556,0.7438698684203577,-0.04882153705632386
standard,CARRETA,4,72,0.5602650878194444,0.7580840874705604,-0.08928725827303818
standard,CARRETA,8,72,0.6250350530972222,0.7846079839964205,-0.16812614401464399
standard,CARRETA,12,72,0.5096092263055556,0.6988312110753249,-0.1226982169376758
standard,CENTRAL (POB.),0,72,0.06652176088888889,0.2872405366877244,-0.028165722961355222
standard,CENTRAL (POB.),1,72,0.068572248875,0.28762370366226503,-0.03091061347388857
standard,CENTRAL (POB.),2,72,0.06789152708333333,0.28733647745982227,-0.028852669784697582
standard,CENTRAL (POB.),3,72,0.06809908068055555,0.2879072721157449,-0.03294436681653812
standard,CENTRAL (POB.),4,72,0.06576083730555556,0.2879409949465139,-0.03318636034366995
standard,CENTRAL (POB.),8,72,0.055936182597222224,0.26316161494003837,-0.022828833149770356
standard,CENTRAL (POB.),12,72,0.04758876534722222,0.26300546546959774,-0.021615382649301074
standard,COGON PARDO,0,72,0.6893804954861111,0.8267559732044936,0.1441072760954737
standard,COGON PARDO,1,72,0.7085106549166666,0.8593950337478453,0.07764535587234256
standard,COGON PARDO,2,72,0.68076069525,0.8145937936596928,0.14493889030585982
standard,COGON PARDO,3,72,0.7142404358333333,0.8626734831038576,0.042214123304963214
standard,COGON PARDO,4,72,0.7284489136111111,0.862379200987685,0.00840281827178957
standard,COGON PARDO,8,72,0.844428638375,1.0023732876873666,-1.5284638085406943
standard,COGON PARDO,12,72,0.6233260309027778,0.6877822133201518,-0.8936386327586054
standard,COGON RAMOS (POB.),0,72,0.46271366951388887,0.5275466367209637,-1.0291638158909597
standard,COGON RAMOS (POB.),1,72,0.5097853891388889,0.5742362637983294,-1.404233381224977
standard,COGON RAMOS (POB.),2,72,0.5214498166527778,0.5816158233446,-1.4664244607055017
standard,COGON RAMOS (POB.),3,72,0.48585594002777777,0.5416739972605447,-1.1392984091333256
standard,COGON RAMOS (POB.),4,72,0.5215062841805556,0.5884351629512392,-1.736266460565227
standard,COGON RAMOS (POB.),8,72,0.6138012307638889,0.6813004971509832,-3.017127186470499
standard,COGON RAMOS (POB.),12,72,0.3999037223472222,0.44720926031794056,-0.7308512506063363
standard,DAY-AS,0,72,0.40883352902777775,0.692664847959268,-0.04328998441539045
standard,DAY-AS,1,72,0.40953746069444447,0.7041861118391245,-0.07828522117249448
standard,DAY-AS,2,72,0.4014167511944444,0.7139482232405185,-0.11634946657694667
standard,DAY-AS,3,72,0.4051450425,0.7146473002377333,-0.11853672970554596
standard,DAY-AS,4,72,0.4163759624305556,0.7212157318401807,-0.13919250170254793
standard,DAY-AS,8,72,0.39002038980555553,0.6945429840295382,-0.1455380372650359
standard,DAY-AS,12,72,0.3173927301666667,0.677854185867403,-0.14573206598971766
standard,DULJO (POB.),0,72,0.7253550788611111,0.9992058653842053,0.11115066433248455
standard,DULJO (POB.),1,72,0.7705107694305555,1.0828195417195852,-0.030208552724770632
standard,DULJO (POB.),2,72,0.7563103041805556,1.0304897943416216,0.06759190768974244
standard,DULJO (POB.),3,72,0.8009351520138889,1.0555235840613126,0.021739480137877853
standard,DULJO (POB.),4,72,0.8377076878055556,1.1054008800262385,-0.06014848054183486
standard,DULJO (POB.),8,72,0.8397814420833334,1.0931938218378556,-0.15324963574637107
standard,DULJO (POB.),12,72,0.8573261546527777,1.0989675537879897,-0.1441649640535605
standard,ERMITA (POB.),0,72,0.5330209631527778,0.7499919440481984,0.03060593176355586
standard,ERMITA (POB.),1,72,0.5378322872916667,0.746987410249334,0.03835733028188171
standard,ERMITA (POB.),2,72,0.5544084679027778,0.7552474024145275,0.016972558570953256
standard,ERMITA (POB.),3,72,0.5296031803472222,0.7136463521799828,0.1222855235241812
standard,ERMITA (POB.),4,72,0.5282601580138889,0.7379724590592285,0.05861161450139085
standard,ERMITA (POB.),8,72,0.5568392883472222,0.7479303584583712,0.02947500916954049
standard,ERMITA (POB.),12,72,0.5379059568194444,0.8214359669607737,-0.17066282994718684
standard,GUADALUPE,0,72,1.8190632841944445,2.1700190870606293,-0.8835931352829789
standard,GUADALUPE,1,72,1.8759305933055557,2.253765913889759,-1.0357112299393267
standard,GUADALUPE,2,72,2.133577094763889,2.577572136262365,-1.6157715623775881
standard,GUADALUPE,3,72,2.2882148838055554,2.6994845914033805,-1.7908490865114244
standard,GUADALUPE,4,72,2.0374711991944445,2.4750367733148435,-1.457148223436068
standard,GUADALUPE,8,72,3.042057775111111,3.4506936244550817,-4.293942809897773
standard,GUADALUPE,12,72,2.375898150347222,2.700347584353502,-2.151141277397678
standard,GUBA,0,72,0.22535890795833333,0.4777712325936452,-0.12163751469000994
standard,GUBA,1,72,0.23303630245833334,0.4817896465823121,-0.14058448366205223
standard,GUBA,2,72,0.2299215434722222,0.4802702298034618,-0.13340172038509635
standard,GUBA,3,72,0.21386099193055555,0.4618376767364319,-0.09694077535985435
standard,GUBA,4,72,0.1981384277777778,0.44905980322649713,-0.09007090764742931
standard,GUBA,8,72,0.20479472755555556,0.4355795662068444,-0.02560795750589273
standard,GUBA,12,72,0.16950519756944443,0.44393189251294524,-0.06531754179938343
standard,HIPPODROMO,0,72,0.5924855962361111,0.7511401840018876,-0.018764475827261595
standard,HIPPODROMO,1,72,0.6228836444305555,0.7861628197852245,-0.11598100321783544
standard,HIPPODROMO,2,72,0.6162995496805556,0.7866431315434074,-0.12007599393872392
standard,HIPPODROMO,3,72,0.6385832632083334,0.7748145181345407,-0.09006998054729332
standard,HIPPODROMO,4,72,0.6394858887222222,0.7899160021605653,-0.1329759838154143
standard,HIPPODROMO,8,72,0.7031165237361111,0.8592033534333855,-0.35181434363309494
standard,HIPPODROMO,12,72,0.5780992870138889,0.7659916901761664,-0.09412845635531841
standard,INAYAWAN,0,72,1.1253366993194445,1.4192604686418713,-0.08953804678339261
standard,INAYAWAN,1,72,1.096916247013889,1.3426356376447175,-0.18052597791502434
standard,INAYAWAN,2,72,1.1608732168333333,1.3932376841198746,-0.27118755573997855
standard,INAYAWAN,3,72,1.1163612860694445,1.3067171619913258,-0.20595783373825283
standard,INAYAWAN,4,72,1.1309978230138888,1.3188986610298108,-0.269538959185601
standard,INAYAWAN,8,72,1.4900682509861112,1.7227691460162269,-1.2586270437365012
standard,INAYAWAN,12,72,1.2214189425555555,1.401384488063935,-0.5390394645312397
standard,KALUBIHAN (POB.),0,72,0.03782018433333333,0.1647710601171653,-0.005307283393323647
standard,KALUBIHAN (POB.),1,72,0.039344431930555555,0.1617641902362846,0.031049182780858997
standard,KALUBIHAN (POB.),2,72,0.03928197822222222,0.16221802321401405,0.025604730746306426
standard,KALUBIHAN (POB.),3,72,0.039728241930555554,0.1631737175262765,0.01408976941762241
standard,KALUBIHAN (POB.),4,72,0.03907945761111111,0.16270345179875467,0.019764355928866495
standard,KALUBIHAN (POB.),8,72,0.04543064219444445,0.1629219362747594,0.017129991825893365
standard,KALUBIHAN (POB.),12,72,0.03607804738888889,0.16552338074590686,-0.014508413923616459
standard,KALUNASAN,0,72,0.9165731344305555,1.0970347907391362,-0.19267213946955497
standard,KALUNASAN,1,72,0.9202902510277777,1.0744551089097187,-0.14408113191099647
standard,KALUNASAN,2,72,0.9709911221666667,1.1915238571216886,-0.47907469156658333
standard,KALUNASAN,3,72,0.9033121166805556,1.123088616084249,-0.3236284528689326
standard,KALUNASAN,4,72,0.9017246570416667,1.061110536132481,-0.367608639718092
standard,KALUNASAN,8,72,1.107584630013889,1.2766350446107155,-1.0632155898590008
standard,KALUNASAN,12,72,0.8739555084166667,1.0273737843649091,-0.3181633081851656
standard,KAMAGAYAN (POB.),0,72,0.14083816730555557,0.32214324079740647,-0.050734709363490005
standard,KAMAGAYAN (POB.),1,72,0.14128460441666665,0.3211581888083166,-0.04431864516621298
standard,KAMAGAYAN (POB.),2,72,0.138587808125,0.32073505809396713,-0.041568647091722255
standard,KAMAGAYAN (POB.),3,72,0.14122291509722223,0.3199258262249237,-0.03631940964271352
standard,KAMAGAYAN (POB.),4,72,0.14100208125,0.319535067378129,-0.03378942525399764
standard,KAMAGAYAN (POB.),8,72,0.137394660625,0.29549046250849437,0.005189107606196397
standard,KAMAGAYAN (POB.),12,72,0.11716277647222223,0.30443773376875416,-0.055967512351316806
standard,KASAMBAGAN,0,72,0.5812983164166666,0.6795085784872994,-0.12113265213344859
standard,KASAMBAGAN,1,72,0.5765498176388889,0.6648815193836303,-0.07338528435405833
standard,KASAMBAGAN,2,72,0.5896852726527778,0.6769322095966946,-0.11264718021685138
standard,KASAMBAGAN,3,72,0.5731353304305555,0.6697647918102428,-0.08921030397715923
standard,KASAMBAGAN,4,72,0.5912007743055555,0.6720278755707476,-0.096583455447673
standard,KASAMBAGAN,8,72,0.6596818530833334,0.7388708932464777,-0.4625850856131364
standard,KASAMBAGAN,12,72,0.5957813821111111,0.6717170500063095,-0.24948743305311094
standard,KINASANG-AN PARDO,0,72,0.6381573637777778,0.8443461777459241,-0.12436255109814454
standard,KINASANG-AN PARDO,1,72,0.6661626679583333,0.8825602405868912,-0.22844015994057743
standard,KINASANG-AN PARDO,2,72,0.5771474664305556,0.7401519272264635,-0.199798966605246
standard,KINASANG-AN PARDO,3,72,0.5688318363333333,0.6946638220875043,-0.06540876001621299
standard,KINASANG-AN PARDO,4,72,0.5633385675555556,0.7294078058302093,-0.18524852321276897
standard,KINASANG-AN PARDO,8,72,0.6628120922777778,0.7925614114015644,-0.8501978493916371
standard,KINASANG-AN PARDO,12,72,0.46674067505555555,0.5616176340374217,0.05320898794931894
standard,LABANGON,0,72,1.323749643,1.5454611157013907,-0.10748882931946468
standard,LABANGON,1,72,1.3927890779166667,1.637387594053079,-0.24315757444507158
standard,LABANGON,2,72,1.3966479440972221,1.6511698123853817,-0.23890772339946653
standard,LABANGON,3,72,1.4923679690416667,1.766957160770647,-0.39191274164646406
standard,LABANGON,4,72,1.4272726865416667,1.7278392470310684,-0.3989389094462015
standard,LABANGON,8,72,1.7434297725277779,2.028137228413611,-0.8803842821838836
standard,LABANGON,12,72,1.5230469969444445,1.7725540364810897,-0.3798591544120786
standard,LAHUG (POB.),0,72,1.551562075875,1.9165163495891797,-0.13508274313978075
standard,LAHUG (POB.),1,72,1.5725784059722223,2.0113653860428315,-0.2354113025819773
standard,LAHUG (POB.),2,72,1.6142431040277778,1.983573440220018,-0.18283331389449686
standard,LAHUG (POB.),3,72,1.748141200375,2.145061615260298,-0.3696861271108818
standard,LAHUG (POB.),4,72,1.6959760596527778,2.099283318668472,-0.34863273337508094
standard,LAHUG (POB.),8,72,2.120402506625,2.540541406835474,-1.0809349907929238
standard,LAHUG (POB.),12,72,1.9101096438472223,2.1705259915343564,-0.5151543573632003
standard,LOREGA (LOREGA SAN MIGUEL),0,72,0.47421346491666666,0.5296330814791155,-0.30301977237345534
standard,LOREGA (LOREGA SAN MIGUEL),1,72,0.48024907837499997,0.537839505518216,-0.34371200168501304
standard,LOREGA (LOREGA SAN MIGUEL),2,72,0.49277603980555557,0.5535413178428691,-0.42331453679121656
standard,LOREGA (LOREGA SAN MIGUEL),3,72,0.48110659145833334,0.5309098984504276,-0.3093098748148593
standard,LOREGA (LOREGA SAN MIGUEL),4,72,0.4738857663888889,0.534466163542134,-0.37241033417236524
standard,LOREGA (LOREGA SAN MIGUEL),8,72,0.5075220114444444,0.558263513671,-0.4973455544110952
standard,LOREGA (LOREGA SAN MIGUEL),12,72,0.4299147555,0.4855839950499377,-0.17533151483946408
standard,LUSARAN,0,72,0.11182553758333333,0.28349122353247563,-0.052080675461033676
standard,LUSARAN,1,72,0.11860980004166667,0.2898766582521322,-0.10000915344699823
standard,LUSARAN,2,72,0.10356288511111111,0.25996241707429724,-0.04578237546602626
standard,LUSARAN,3,72,0.10113662834722222,0.26073244613526825,-0.05198692984016717
standard,LUSARAN,4,72,0.1028063475138889,0.260940426263064,-0.05366588957159446
standard,LUSARAN,8,72,0.11351582995833333,0.2635333274328445,-0.07470996787466988
standard,LUSARAN,12,72,0.08468772941666666,0.25989768527780166,-0.045261631395056234
standard,LUZ,0,72,0.7259208850416666,0.9242086325015078,-0.03675338695559649
standard,LUZ,1,72,0.7469918685277778,0.9361616706301179,-0.06051604195129556
standard,LUZ,2,72,0.7485699704722222,0.9515065032550508,-0.09276140158761703
standard,LUZ,3,72,0.782002035,0.9970754043281499,-0.1974261459510427
standard,LUZ,4,72,0.7058261672083334,0.8227218582171928,-0.21879145225550878
standard,LUZ,8,72,0.7653895927916666,0.8526966013350845,-0.4746644383900025
standard,LUZ,12,72,0.6294370547916667,0.7323145051402209,-0.09323595223380465
standard,MABINI,0,72,0.17852382033333333,0.4686400874576933,-0.032210686918481723
standard,MABINI,1,72,0.14632427684722224,0.3994254832374055,0.032679444254373635
standard,MABINI,2,72,0.14803269194444443,0.4171790872622099,-0.05522224346298965
standard,MABINI,3,72,0.15108113204166668,0.41156751006917996,-0.027025069878501506
standard,MABINI,4,72,0.12227696520833334,0.3454036525059596,-0.03250466364699278
standard,MABINI,8,72,0.11493360281944444,0.3321661518869018,-0.05920978360978202
standard,MABINI,12,72,0.077981496875,0.3110219277119242,-0.046915180082365504
standard,MABOLO,0,72,0.8199350961527778,1.0240347471876368,-0.12713806662090055
standard,MABOLO,1,72,0.87944932975,1.0968456700646863,-0.295268344278951
standard,MABOLO,2,72,0.8617519161111111,1.0248350386318028,-0.296662792001956
standard,MABOLO,3,72,0.96219607625,1.146996660814332,-0.6024617824580065
standard,MABOLO,4,72,0.9398052314444445,1.1527487833939114,-0.5979247189705601
standard,MABOLO,8,72,1.0296658446944444,1.2026633899863088,-0.9654347591915229
standard,MABOLO,12,72,0.9075424709166666,1.0467476861789597,-0.5042396305118895
standard,MALUBOG,0,72,0.17347393869444444,0.3980781110833546,-0.07524697670525793
standard,MALUBOG,1,72,0.1668851043888889,0.39083413085868784,-0.036469675004761504
standard,MALUBOG,2,72,0.15493383381944445,0.37540133388301206,-0.027512265989105833
standard,MALUBOG,3,72,0.1577308430138889,0.3740562685367993,-0.020162291268915
standard,MALUBOG,4,72,0.15297002681944444,0.37117278549504745,-0.004494687780757456
standard,MALUBOG,8,72,0.14569077808333333,0.34297053098593305,-0.01800938578768374
standard,MALUBOG,12,72,0.1100542694861111,0.3448863406231846,-0.02941421022499413
standard,MAMBALING,0,72,0.9166066914722223,1.19009765520454,0.17678357309803616
standard,MAMBALING,1,72,0.9320177670138889,1.2818743967595152,0.058432739289677404
standard,MAMBALING,2,72,0.9484058886111111,1.2643063500388572,-0.004177328446997475
standard,MAMBALING,3,72,1.004441716861111,1.242006402823969,0.04253661090333716
standard,MAMBALING,4,72,0.9785695185972222,1.2509762096490076,0.0191444060782463
standard,MAMBALING,8,72,1.1578192082777778,1.3794996556943884,-0.4526950451356049
standard,MAMBALING,12,72,0.9053589865972222,1.172505669669737,-0.06449668758676674
standard,PAHINA CENTRAL (POB.),0,72,0.4960194851388889,0.6757602293283703,-0.11454020010234167
standard,PAHINA CENTRAL (POB.),1,72,0.48538885316666663,0.6651708691791826,-0.08653370274779237
standard,PAHINA CENTRAL (POB.),2,72,0.49049900725,0.6712082285731532,-0.10634684981750087
standard,PAHINA CENTRAL (POB.),3,72,0.49152743668055554,0.6630426390465739,-0.07959204431496603
standard,PAHINA CENTRAL (POB.),4,72,0.4845808377222222,0.6456582123180957,-0.023722192639324957
standard,PAHINA CENTRAL (POB.),8,72,0.4940593432777778,0.6341075028482267,-0.08791576914042665
standard,PAHINA CENTRAL (POB.),12,72,0.43194609244444443,0.6419019374133621,-0.11482541553761183
standard,PAHINA SAN NICOLAS,0,72,0.12624452877777778,0.3041319485452527,-0.053847294902928944
standard,PAHINA SAN NICOLAS,1,72,0.12757059572222224,0.30115533865556293,-0.03331974724367326
standard,PAHINA SAN NICOLAS,2,72,0.12289671911111111,0.30619511449716796,-0.06819394102809828
standard,PAHINA SAN NICOLAS,3,72,0.12427801284722222,0.30391281796070196,-0.05232922367803017
standard,PAHINA SAN NICOLAS,4,72,0.10679021183333333,0.282596000903169,-0.045446541873709556
standard,PAHINA SAN NICOLAS,8,72,0.11415894486111111,0.2784118385245622,-0.014717623964570326
standard,PAHINA SAN NICOLAS,12,72,0.09952883643055556,0.284260267797072,-0.05779650710191664
standard,PAMUTAN,0,72,0.02766847776388889,0.11832093781065559,-0.022185816586668183
standard,PAMUTAN,1,72,0.025874634833333333,0.1185489386649557,-0.02612905423827061
standard,PAMUTAN,2,72,0.02511048736111111,0.1178975251237054,-0.01488310161475992
standard,PAMUTAN,3,72,0.02297454901388889,0.11740189837019673,-0.006368148745920843
standard,PAMUTAN,4,72,0.02124492290277778,0.11790351932864042,-0.014986302626619263
standard,PAMUTAN,8,72,0.028244077833333332,0.11916830121174696,-0.03687914826743488
standard,PAMUTAN,12,72,0.017562331097222224,0.11778988807088105,-0.013030829315430204
standard,PARDO (POB.),0,72,0.8577403690138888,1.0656909561479666,0.016133964328759687
standard,PARDO (POB.),1,72,0.8638694856111111,1.0594558443510396,-0.01886948360982532
standard,PARDO (POB.),2,72,0.9871709790138888,1.2401714834584046,-0.40793275625280745
standard,PARDO (POB.),3,72,0.9566732809444445,1.2130686388243723,-0.360520804108424
standard,PARDO (POB.),4,72,0.8979110488888888,1.0811890496661842,-0.39244927427299126
standard,PARDO (POB.),8,72,1.205842292138889,1.376450780547889,-2.274989409332547
standard,PARDO (POB.),12,72,0.9128917353472222,1.042608635869241,-0.8690473854666654
standard,PARI-AN,0,72,0.153293447375,0.37836629053862875,-0.04380714802524199
standard,PARI-AN,1,72,0.1505457209861111,0.3769979604074055,-0.03627111644524006
standard,PARI-AN,2,72,0.1496573591111111,0.37900919648547865,-0.047357358327180465
standard,PARI-AN,3,72,0.14925413040277777,0.37481743842488385,-0.0243183873025008
standard,PARI-AN,4,72,0.148895738375,0.3779018060327216,-0.04124595445074175
standard,PARI-AN,8,72,0.12869014038888887,0.29888254659763325,-0.017781859799996136
standard,PARI-AN,12,72,0.11332637644444445,0.3054561789057739,-0.0630444526795968
standard,PARIL,0,72,0.07707832329166667,0.2612060692632845,-0.055812290907326645
standard,PARIL,1,72,0.07662442911111111,0.2630374207575296,-0.07066907934961986
standard,PARIL,2,72,0.07470448309722222,0.26133234420642115,-0.05683336107984127
standard,PARIL,3,72,0.07523482876388889,0.2611071256287234,-0.05501256890872552
standard,PARIL,4,72,0.0761568471111111,0.26269210981361085,-0.06785981310556122
standard,PARIL,8,72,0.07597558684722222,0.2628675230708422,-0.06928642092272352
standard,PARIL,12,72,0.07078996472222222,0.26289595139149113,-0.06951771355720959
standard,PASIL,0,72,0.817586486375,1.1795477118253561,-0.13908232128633835
standard,PASIL,1,72,0.8110240221666667,1.1748212704506953,-0.11814077367362885
standard,PASIL,2,72,0.8388364825416667,1.205789198079218,-0.16602113669867746
