origin_year,origin_week,target_year,target_week,forecast_horizon,forecast_horizon_label,city_dengue_cases,city_incidence_10000,target_cases,target_incidence_10000,target_log_incidence,target_population,city_outbreak_threshold_cases,city_large_outbreak_threshold_cases,actual_cases,actual_incidence_10000,actual_log_incidence,actual_outbreak,pure_lightgbm_cases,predicted_cases,pure_lightgbm_log_incidence,predicted_log_incidence,outbreak_probability,alert_threshold,predicted_outbreak_from_cases,predicted_outbreak_from_probability,alert_level,alert_level_from_cases,error,absolute_error,display_in_app_default,model_type,uses_autocorrelation_features,includes_citywide_environmental_features,mae,rmse,r2,mode,model_scope,horizon,total_predicted_cases,actual_cases_available,forecast_available
2025,20,2025,23,3,H+3,18,0.18557660278996882,14,0.14426863545593074,0.13476568659415952,970411.8955416704,77.75,131,14,0.14426863545593074,0.13476568659415952,FALSE,25.075429581966162,25.075429581966162,0.22984095976478192,0.22984095976478192,0.2756738928417102,0.5,0,0,Low,Low,11.075429581966162,11.075429581966162,TRUE,City-week Pure LightGBM regressor,TRUE,TRUE,15.69401556274462,19.86043392972974,-0.1783271656600438,standard,city,3,25.075429581966162,TRUE,TRUE
2025,20,2025,24,4,H+4,18,0.18557660278996882,33,0.3400076958019958,0.29267535708214604,970566.2668064318,77.75,131,33,0.3400076958019958,0.29267535708214604,FALSE,40.007680099086585,40.007680099086585,0.34515561986785515,0.34515561986785515,0.4022413685125479,0.5,0,0,Watch,Watch,7.007680099086585,7.007680099086585,TRUE,City-week Pure LightGBM regressor,TRUE,TRUE,20.690269629798852,25.259965378433055,-0.9185186607610409,standard,city,4,40.007680099086585,TRUE,TRUE
2025,20,2025,25,5,H+5,18,0.18557660278996882,40,0.4120649238738004,0.345053118094594,970720.8180682338,77.75,131,40,0.4120649238738004,0.345053118094594,FALSE,43.85865386613271,43.85865386613271,0.3728147193766862,0.3728147193766862,0.43112721255696396,0.5,0,0,Watch,Watch,3.8586538661327126,3.8586538661327126,FALSE,City-week Pure LightGBM regressor,TRUE,TRUE,18.65598094696018,23.960358546436293,-0.6921211635088906,standard,city,5,43.85865386613271,TRUE,TRUE
2025,20,2025,26,6,H+6,18,0.18557660278996882,24,0.24719955110358233,0.22090067883800246,970875.5494439973,77.75,131,24,0.24719955110358233,0.22090067883800246,FALSE,34.89006599895436,34.89006599895436,0.3070191702329884,0.3070191702329884,0.3615722907459973,0.5,0,0,Watch,Low,10.890065998954363,10.890065998954363,FALSE,City-week Pure LightGBM regressor,TRUE,TRUE,25.378592665205506,31.390676676068104,-1.7966147461038036,standard,city,6,34.89006599895436,TRUE,TRUE
2025,20,2025,27,7,H+7,18,0.18557660278996882,35,0.36044183374147426,0.3078095247376951,971030.4610508567,77.75,131,35,0.36044183374147426,0.3078095247376951,FALSE,46.02936415158567,46.02936415158567,0.3879974020779369,0.3879974020779369,0.44678996827234074,0.5,0,0,Watch,Watch,11.029364151585668,11.029364151585668,FALSE,City-week Pure LightGBM regressor,TRUE,TRUE,34.515870553971546,41.443514982919616,-3.883053064340129,standard,city,7,46.02936415158567,TRUE,TRUE
2025,20,2025,28,8,H+8,18,0.18557660278996882,48,0.4942412894366389,0.4016185793170066,971185.5530061605,77.75,131,48,0.4942412894366389,0.4016185793170066,FALSE,56.42768909928851,56.42768909928851,0.4580693363094875,0.4580693363094875,0.5160424385937548,0.5,0,1,Moderate,Watch,8.427689099288507,8.427689099288507,TRUE,City-week Pure LightGBM regressor,TRUE,TRUE,40.013757103939064,46.87649995774674,-5.119488275577525,standard,city,8,56.42768909928851,TRUE,TRUE
2025,20,2025,29,9,H+9,18,0.18557660278996882,45,0.46327714044343,0.3806785370735137,971340.8254274717,77.75,131,45,0.46327714044343,0.3806785370735137,FALSE,54.562474645322446,54.562474645322446,0.445789872956663,0.445789872956663,0.5042919639861139,0.5,0,1,Moderate,Watch,9.562474645322446,9.562474645322446,FALSE,City-week Pure LightGBM regressor,TRUE,TRUE,26.42889533870525,31.520948586732473,-1.706150632553832,standard,city,9,54.562474645322446,TRUE,TRUE
2025,20,2025,30,10,H+10,18,0.18557660278996882,54,0.5558436115383246,0.44201791398161894,971496.2784325674,77.75,131,54,0.5558436115383246,0.44201791398161894,FALSE,49.719913624527955,49.719913624527955,0.413292374660664,0.413292374660664,0.4724356442269949,0.5,0,0,Watch,Watch,-4.280086375472045,4.280086375472045,FALSE,City-week Pure LightGBM regressor,TRUE,TRUE,24.733470633714624,29.420435481549305,-1.2826627468229401,standard,city,10,49.719913624527955,TRUE,TRUE
2025,20,2025,31,11,H+11,18,0.18557660278996882,70,0.7204226032537715,0.5425699602123127,971651.9121394397,77.75,131,70,0.7204226032537715,0.5425699602123127,FALSE,59.38917126202959,59.38917126202959,0.47699078148201485,0.47699078148201485,0.5341296311044802,0.5,0,1,Moderate,Watch,-10.610828737970408,10.610828737970408,FALSE,City-week Pure LightGBM regressor,TRUE,TRUE,27.772365038059714,32.63557783114404,-1.7021768597254407,standard,city,11,59.38917126202959,TRUE,TRUE
2025,20,2025,32,12,H+12,18,0.18557660278996882,67,0.6894367904424653,0.5243952132982809,971807.7266662965,77.75,131,67,0.6894367904424653,0.5243952132982809,FALSE,53.18566746619404,53.18566746619404,0.43650236937485276,0.43650236937485276,0.4954357188370586,0.5,0,0,Watch,Watch,-13.81433253380596,13.81433253380596,TRUE,City-week Pure LightGBM regressor,TRUE,TRUE,22.389902114617275,26.739346935194916,-0.7582596083302073,standard,city,12,53.18566746619404,TRUE,TRUE
2025,21,2025,21,0,H+0,26,0.2680125866959083,26,0.2680125866959083,0.23745078238209907,970103.6925366513,77.75,131,26,0.2680125866959083,0.23745078238209907,FALSE,21.16056914944864,21.16056914944864,0.19731433443518903,0.19731433443518903,0.23826889114277283,0.5,0,0,Low,Low,-4.839430850551359,4.839430850551359,TRUE,City-week Pure LightGBM regressor,TRUE,TRUE,9.639426664345436,11.769836985130722,0.5214117034804702,standard,city,0,21.16056914944864,TRUE,TRUE
2025,21,2025,22,1,H+1,26,0.2680125866959083,20,0.2061308033350979,0.18741755290044537,970257.7041572417,77.75,131,20,0.2061308033350979,0.18741755290044537,FALSE,20.849852390126188,20.849852390126188,0.19465340694529093,0.19465340694529093,0.23521865080343585,0.5,0,0,Low,Low,0.8498523901261876,0.8498523901261876,TRUE,City-week Pure LightGBM regressor,TRUE,TRUE,12.5747639820352,15.468429289377072,0.2330940010439665,standard,city,1,20.849852390126188,TRUE,TRUE
2025,21,2025,23,2,H+2,26,0.2680125866959083,14,0.14426863545593074,0.13476568659415952,970411.8955416704,77.75,131,14,0.14426863545593074,0.13476568659415952,FALSE,23.455589122805286,23.455589122805286,0.21648749665151737,0.21648749665151737,0.2604250153609935,0.5,0,0,Low,Low,9.455589122805286,9.455589122805286,TRUE,City-week Pure LightGBM regressor,TRUE,TRUE,13.066446355618545,16.153370004964884,0.17458024261597216,standard,city,2,23.455589122805286,TRUE,TRUE
2025,21,2025,24,3,H+3,26,0.2680125866959083,33,0.3400076958019958,0.29267535708214604,970566.2668064318,77.75,131,33,0.3400076958019958,0.29267535708214604,FALSE,24.531611922469565,24.531611922469565,0.2253456544574966,0.2253456544574966,0.2705898786274519,0.5,0,0,Low,Low,-8.468388077530435,8.468388077530435,TRUE,City-week Pure LightGBM regressor,TRUE,TRUE,15.69401556274462,19.86043392972974,-0.1783271656600438,standard,city,3,24.531611922469565,TRUE,TRUE
2025,21,2025,25,4,H+4,26,0.2680125866959083,40,0.4120649238738004,0.345053118094594,970720.8180682338,77.75,131,40,0.4120649238738004,0.345053118094594,FALSE,37.20060397745698,37.20060397745698,0.32441888680320097,0.32441888680320097,0.3802656495880057,0.5,0,0,Watch,Low,-2.7993960225430214,2.7993960225430214,TRUE,City-week Pure LightGBM regressor,TRUE,TRUE,20.690269629798852,25.259965378433055,-0.9185186607610409,standard,city,4,37.20060397745698,TRUE,TRUE
2025,21,2025,26,5,H+5,26,0.2680125866959083,24,0.24719955110358233,0.22090067883800246,970875.5494439973,77.75,131,24,0.24719955110358233,0.22090067883800246,FALSE,37.96885378758055,37.96885378758055,0.33007933395347666,0.33007933395347666,0.3863591067419354,0.5,0,0,Watch,Low,13.96885378758055,13.96885378758055,FALSE,City-week Pure LightGBM regressor,TRUE,TRUE,18.65598094696018,23.960358546436293,-0.6921211635088906,standard,city,5,37.96885378758055,TRUE,TRUE
2025,21,2025,27,6,H+6,26,0.2680125866959083,35,0.36044183374147426,0.3078095247376951,971030.4610508567,77.75,131,35,0.36044183374147426,0.3078095247376951,FALSE,30.339528426024938,30.339528426024938,0.2718931216959812,0.2718931216959812,0.32309139496110506,0.5,0,0,Watch,Low,-4.660471573975062,4.660471573975062,FALSE,City-week Pure LightGBM regressor,TRUE,TRUE,25.378592665205506,31.390676676068104,-1.7966147461038036,standard,city,6,30.339528426024938,TRUE,TRUE
2025,21,2025,28,7,H+7,26,0.2680125866959083,48,0.4942412894366389,0.4016185793170066,971185.5530061605,77.75,131,48,0.4942412894366389,0.4016185793170066,FALSE,36.932735668045,36.932735668045,0.32229004334158046,0.32229004334158046,0.3781268265694353,0.5,0,0,Watch,Low,-11.067264331955002,11.067264331955002,FALSE,City-week Pure LightGBM regressor,TRUE,TRUE,34.515870553971546,41.443514982919616,-3.883053064340129,standard,city,7,36.932735668045,TRUE,TRUE
2025,21,2025,29,8,H+8,26,0.2680125866959083,45,0.46327714044343,0.3806785370735137,971340.8254274717,77.75,131,45,0.46327714044343,0.3806785370735137,FALSE,48.70403563018085,48.70403563018085,0.4064049086506685,0.4064049086506685,0.46549728269120805,0.5,0,0,Watch,Watch,3.7040356301808472,3.7040356301808472,TRUE,City-week Pure LightGBM regressor,TRUE,TRUE,40.013757103939064,46.87649995774674,-5.119488275577525,standard,city,8,48.70403563018085,TRUE,TRUE
2025,21,2025,30,9,H+9,26,0.2680125866959083,54,0.5558436115383246,0.44201791398161894,971496.2784325674,77.75,131,54,0.5558436115383246,0.44201791398161894,FALSE,37.778700982292754,37.778700982292754,0.3284913948013985,0.3284913948013985,0.3848564914066346,0.5,0,0,Watch,Low,-16.221299017707246,16.221299017707246,FALSE,City-week Pure LightGBM regressor,TRUE,TRUE,26.42889533870525,31.520948586732473,-1.706150632553832,standard,city,9,37.778700982292754,TRUE,TRUE
2025,21,2025,31,10,H+10,26,0.2680125866959083,70,0.7204226032537715,0.5425699602123127,971651.9121394397,77.75,131,70,0.7204226032537715,0.5425699602123127,FALSE,36.761020555328656,36.761020555328656,0.32087645759961575,0.32087645759961575,0.37675186799450644,0.5,0,0,Watch,Low,-33.238979444671344,33.238979444671344,FALSE,City-week Pure LightGBM regressor,TRUE,TRUE,24.733470633714624,29.420435481549305,-1.2826627468229401,standard,city,10,36.761020555328656,TRUE,TRUE
2025,21,2025,32,11,H+11,26,0.2680125866959083,67,0.6894367904424653,0.5243952132982809,971807.7266662965,77.75,131,67,0.6894367904424653,0.5243952132982809,FALSE,40.26705020945973,40.26705020945973,0.3466714952702983,0.3466714952702983,0.40423213900132726,0.5,0,0,Watch,Watch,-26.732949790540268,26.732949790540268,FALSE,City-week Pure LightGBM regressor,TRUE,TRUE,27.772365038059714,32.63557783114404,-1.7021768597254407,standard,city,11,40.26705020945973,TRUE,TRUE
2025,21,2025,33,12,H+12,26,0.2680125866959083,68,0.6996145890185378,0.5304015130170059,971963.7221315606,77.75,131,68,0.6996145890185378,0.5304015130170059,FALSE,40.11485267305769,40.11485267305769,0.3455166760239192,0.3455166760239192,0.40306476655974055,0.5,0,0,Watch,Watch,-27.88514732694231,27.88514732694231,TRUE,City-week Pure LightGBM regressor,TRUE,TRUE,22.389902114617275,26.739346935194916,-0.7582596083302073,standard,city,12,40.11485267305769,TRUE,TRUE
2025,22,2025,22,0,H+0,20,0.2061308033350979,20,0.2061308033350979,0.18741755290044537,970257.7041572417,77.75,131,20,0.2061308033350979,0.18741755290044537,FALSE,24.47019499913961,24.47019499913961,0.2249044381601291,0.2249044381601291,0.2700134693179568,0.5,0,0,Low,Low,4.470194999139611,4.470194999139611,TRUE,City-week Pure LightGBM regressor,TRUE,TRUE,9.639426664345436,11.769836985130722,0.5214117034804702,standard,city,0,24.47019499913961,TRUE,TRUE
2025,22,2025,23,1,H+1,20,0.2061308033350979,14,0.14426863545593074,0.13476568659415952,970411.8955416704,77.75,131,14,0.14426863545593074,0.13476568659415952,FALSE,28.861733483942846,28.861733483942846,0.26037563497157235,0.26037563497157235,0.3101023365454111,0.5,0,0,Watch,Low,14.861733483942846,14.861733483942846,TRUE,City-week Pure LightGBM regressor,TRUE,TRUE,12.5747639820352,15.468429289377072,0.2330940010439665,standard,city,1,28.861733483942846,TRUE,TRUE
2025,22,2025,24,2,H+2,20,0.2061308033350979,33,0.3400076958019958,0.29267535708214604,970566.2668064318,77.75,131,33,0.3400076958019958,0.29267535708214604,FALSE,25.633985019783303,25.633985019783303,0.2343712461477287,0.2343712461477287,0.28085879989151585,0.5,0,0,Low,Low,-7.366014980216697,7.366014980216697,TRUE,City-week Pure LightGBM regressor,TRUE,TRUE,13.066446355618545,16.153370004964884,0.17458024261597216,standard,city,2,25.633985019783303,TRUE,TRUE
2025,22,2025,25,3,H+3,20,0.2061308033350979,40,0.4120649238738004,0.345053118094594,970720.8180682338,77.75,131,40,0.4120649238738004,0.345053118094594,FALSE,27.855628967506508,27.855628967506508,0.2522814422656534,0.2522814422656534,0.3011168759318923,0.5,0,0,Watch,Low,-12.144371032493492,12.144371032493492,TRUE,City-week Pure LightGBM regressor,TRUE,TRUE,15.69401556274462,19.86043392972974,-0.1783271656600438,standard,city,3,27.855628967506508,TRUE,TRUE
2025,22,2025,26,4,H+4,20,0.2061308033350979,24,0.24719955110358233,0.22090067883800246,970875.5494439973,77.75,131,24,0.24719955110358233,0.22090067883800246,FALSE,39.36456682115732,39.36456682115732,0.3403605971271356,0.3403605971271356,0.3972764706622889,0.5,0,0,Watch,Watch,15.364566821157318,15.364566821157318,TRUE,City-week Pure LightGBM regressor,TRUE,TRUE,20.690269629798852,25.259965378433055,-0.9185186607610409,standard,city,4,39.36456682115732,TRUE,TRUE
2025,22,2025,27,5,H+5,20,0.2061308033350979,35,0.36044183374147426,0.3078095247376951,971030.4610508567,77.75,131,35,0.36044183374147426,0.3078095247376951,FALSE,41.71151094168626,41.71151094168626,0.3573661748225897,0.3573661748225897,0.4151982954780644,0.5,0,0,Watch,Watch,6.711510941686257,6.711510941686257,FALSE,City-week Pure LightGBM regressor,TRUE,TRUE,18.65598094696018,23.960358546436293,-0.6921211635088906,standard,city,5,41.71151094168626,TRUE,TRUE
2025,22,2025,28,6,H+6,20,0.2061308033350979,48,0.4942412894366389,0.4016185793170066,971185.5530061605,77.75,131,48,0.4942412894366389,0.4016185793170066,FALSE,31.21513526205515,31.21513526205515,0.27870137742600065,0.27870137742600065,0.33067185568315116,0.5,0,0,Watch,Low,-16.78486473794485,16.78486473794485,FALSE,City-week Pure LightGBM regressor,TRUE,TRUE,25.378592665205506,31.390676676068104,-1.7966147461038036,standard,city,6,31.21513526205515,TRUE,TRUE
2025,22,2025,29,7,H+7,20,0.2061308033350979,45,0.46327714044343,0.3806785370735137,971340.8254274717,77.75,131,45,0.46327714044343,0.3806785370735137,FALSE,45.73975422544773,45.73975422544773,0.3858696622076035,0.3858696622076035,0.444725481084853,0.5,0,0,Watch,Watch,0.739754225447733,0.739754225447733,FALSE,City-week Pure LightGBM regressor,TRUE,TRUE,34.515870553971546,41.443514982919616,-3.883053064340129,standard,city,7,45.73975422544773,TRUE,TRUE
2025,22,2025,30,8,H+8,20,0.2061308033350979,54,0.5558436115383246,0.44201791398161894,971496.2784325674,77.75,131,54,0.5558436115383246,0.44201791398161894,FALSE,56.43374247789463,56.43374247789463,0.4579912036415471,0.4579912036415471,0.5160801165912778,0.5,0,1,Moderate,Watch,2.433742477894633,2.433742477894633,TRUE,City-week Pure LightGBM regressor,TRUE,TRUE,40.013757103939064,46.87649995774674,-5.119488275577525,standard,city,8,56.43374247789463,TRUE,TRUE
2025,22,2025,31,9,H+9,20,0.2061308033350979,70,0.7204226032537715,0.5425699602123127,971651.9121394397,77.75,131,70,0.7204226032537715,0.5425699602123127,FALSE,38.71090226685513,38.71090226685513,0.3353308608607714,0.3353308608607714,0.39218785586678795,0.5,0,0,Watch,Low,-31.28909773314487,31.28909773314487,FALSE,City-week Pure LightGBM regressor,TRUE,TRUE,26.42889533870525,31.520948586732473,-1.706150632553832,standard,city,9,38.71090226685513,TRUE,TRUE
2025,22,2025,32,10,H+10,20,0.2061308033350979,67,0.6894367904424653,0.5243952132982809,971807.7266662965,77.75,131,67,0.6894367904424653,0.5243952132982809,FALSE,37.88499640497911,37.88499640497911,0.32918895828652556,0.32918895828652556,0.3856969063641861,0.5,0,0,Watch,Low,-29.115003595020887,29.115003595020887,FALSE,City-week Pure LightGBM regressor,TRUE,TRUE,24.733470633714624,29.420435481549305,-1.2826627468229401,standard,city,10,37.88499640497911,TRUE,TRUE
2025,22,2025,33,11,H+11,20,0.2061308033350979,68,0.6996145890185378,0.5304015130170059,971963.7221315606,77.75,131,68,0.6996145890185378,0.5304015130170059,FALSE,40.597441000518344,40.597441000518344,0.3490250728588344,0.3490250728588344,0.40675842310183163,0.5,0,0,Watch,Watch,-27.402558999481656,27.402558999481656,FALSE,City-week Pure LightGBM regressor,TRUE,TRUE,27.772365038059714,32.63557783114404,-1.7021768597254407,standard,city,11,40.597441000518344,TRUE,TRUE
2025,22,2025,34,12,H+12,20,0.2061308033350979,52,0.5349134409449519,0.4284739891852948,972119.898653871,77.75,131,52,0.5349134409449519,0.4284739891852948,FALSE,40.29920670977729,40.29920670977729,0.3468112870453172,0.3468112870453172,0.4044784907470941,0.5,0,0,Watch,Watch,-11.700793290222713,11.700793290222713,TRUE,City-week Pure LightGBM regressor,TRUE,TRUE,22.389902114617275,26.739346935194916,-0.7582596083302073,standard,city,12,40.29920670977729,TRUE,TRUE
2025,23,2025,23,0,H+0,14,0.14426863545593074,14,0.14426863545593074,0.13476568659415952,970411.8955416704,77.75,131,14,0.14426863545593074,0.13476568659415952,FALSE,24.01977431673838,24.01977431673838,0.22115872940835749,0.22115872940835749,0.2657722438919218,0.5,0,0,Low,Low,10.019774316738381,10.019774316738381,TRUE,City-week Pure LightGBM regressor,TRUE,TRUE,9.639426664345436,11.769836985130722,0.5214117034804702,standard,city,0,24.01977431673838,TRUE,TRUE
2025,23,2025,24,1,H+1,14,0.14426863545593074,33,0.3400076958019958,0.29267535708214604,970566.2668064318,77.75,131,33,0.3400076958019958,0.29267535708214604,FALSE,22.45820822444397,22.45820822444397,0.2081459167489968,0.2081459167489968,0.2508765975239745,0.5,0,0,Low,Low,-10.541791775556032,10.541791775556032,TRUE,City-week Pure LightGBM regressor,TRUE,TRUE,12.5747639820352,15.468429289377072,0.2330940010439665,standard,city,1,22.45820822444397,TRUE,TRUE
2025,23,2025,25,2,H+2,14,0.14426863545593074,40,0.4120649238738004,0.345053118094594,970720.8180682338,77.75,131,40,0.4120649238738004,0.345053118094594,FALSE,26.937037114822985,26.937037114822985,0.24490128864846455,0.24490128864846455,0.2928108210264405,0.5,0,0,Low,Low,-13.062962885177015,13.062962885177015,TRUE,City-week Pure LightGBM regressor,TRUE,TRUE,13.066446355618545,16.153370004964884,0.17458024261597216,standard,city,2,26.937037114822985,TRUE,TRUE
2025,23,2025,26,3,H+3,14,0.14426863545593074,24,0.24719955110358233,0.22090067883800246,970875.5494439973,77.75,131,24,0.24719955110358233,0.22090067883800246,FALSE,27.920518054759228,27.920518054759228,0.2527651195379011,0.2527651195379011,0.30169991090401194,0.5,0,0,Watch,Low,3.9205180547592278,3.9205180547592278,TRUE,City-week Pure LightGBM regressor,TRUE,TRUE,15.69401556274462,19.86043392972974,-0.1783271656600438,standard,city,3,27.920518054759228,TRUE,TRUE
2025,23,2025,27,4,H+4,14,0.14426863545593074,35,0.36044183374147426,0.3078095247376951,971030.4610508567,77.75,131,35,0.36044183374147426,0.3078095247376951,FALSE,39.48697030645042,39.48697030645042,0.34121111255720205,0.34121111255720205,0.39822460465561105,0.5,0,0,Watch,Watch,4.4869703064504165,4.4869703064504165,TRUE,City-week Pure LightGBM regressor,TRUE,TRUE,20.690269629798852,25.259965378433055,-0.9185186607610409,standard,city,4,39.48697030645042,TRUE,TRUE
2025,23,2025,28,5,H+5,14,0.14426863545593074,48,0.4942412894366389,0.4016185793170066,971185.5530061605,77.75,131,48,0.4942412894366389,0.4016185793170066,FALSE,41.74352643695217,41.74352643695217,0.3575487710464742,0.3575487710464742,0.41543905254507096,0.5,0,0,Watch,Watch,-6.256473563047827,6.256473563047827,FALSE,City-week Pure LightGBM regressor,TRUE,TRUE,18.65598094696018,23.960358546436293,-0.6921211635088906,standard,city,5,41.74352643695217,TRUE,TRUE
2025,23,2025,29,6,H+6,14,0.14426863545593074,45,0.46327714044343,0.3806785370735137,971340.8254274717,77.75,131,45,0.46327714044343,0.3806785370735137,FALSE,32.09095143487632,32.09095143487632,0.28546301574659994,0.28546301574659994,0.33816920743773193,0.5,0,0,Watch,Low,-12.909048565123683,12.909048565123683,FALSE,City-week Pure LightGBM regressor,TRUE,TRUE,25.378592665205506,31.390676676068104,-1.7966147461038036,standard,city,6,32.09095143487632,TRUE,TRUE
2025,23,2025,30,7,H+7,14,0.14426863545593074,54,0.5558436115383246,0.44201791398161894,971496.2784325674,77.75,131,54,0.5558436115383246,0.44201791398161894,FALSE,37.924668271890496,37.924668271890496,0.32957262357723077,0.32957262357723077,0.38601027400541665,0.5,0,0,Watch,Low,-16.075331728109504,16.075331728109504,FALSE,City-week Pure LightGBM regressor,TRUE,TRUE,34.515870553971546,41.443514982919616,-3.883053064340129,standard,city,7,37.924668271890496,TRUE,TRUE
2025,23,2025,31,8,H+8,14,0.14426863545593074,70,0.7204226032537715,0.5425699602123127,971651.9121394397,77.75,131,70,0.7204226032537715,0.5425699602123127,FALSE,57.54199755982599,57.54199755982599,0.46512169338022724,0.46512169338022724,0.522929023166199,0.5,0,1,Moderate,Watch,-12.458002440174013,12.458002440174013,TRUE,City-week Pure LightGBM regressor,TRUE,TRUE,40.013757103939064,46.87649995774674,-5.119488275577525,standard,city,8,57.54199755982599,TRUE,TRUE
2025,23,2025,32,9,H+9,14,0.14426863545593074,67,0.6894367904424653,0.5243952132982809,971807.7266662965,77.75,131,67,0.6894367904424653,0.5243952132982809,FALSE,39.61100580758136,39.61100580758136,0.34188702468242027,0.34188702468242027,0.39918385875375506,0.5,0,0,Watch,Watch,-27.388994192418643,27.388994192418643,FALSE,City-week Pure LightGBM regressor,TRUE,TRUE,26.42889533870525,31.520948586732473,-1.706150632553832,standard,city,9,39.61100580758136,TRUE,TRUE
2025,23,2025,33,10,H+10,14,0.14426863545593074,68,0.6996145890185378,0.5304015130170059,971963.7221315606,77.75,131,68,0.6996145890185378,0.5304015130170059,FALSE,35.089932600917486,35.089932600917486,0.30823516175821614,0.30823516175821614,0.363211345543614,0.5,0,0,Watch,Low,-32.910067399082514,32.910067399082514,FALSE,City-week Pure LightGBM regressor,TRUE,TRUE,24.733470633714624,29.420435481549305,-1.2826627468229401,standard,city,10,35.089932600917486,TRUE,TRUE
2025,23,2025,34,11,H+11,14,0.14426863545593074,52,0.5349134409449519,0.4284739891852948,972119.898653871,77.75,131,52,0.5349134409449519,0.4284739891852948,FALSE,36.06338080156567,36.06338080156567,0.31552338754023124,0.31552338754023124,0.37113438590589176,0.5,0,0,Watch,Low,-15.936619198434329,15.936619198434329,FALSE,City-week Pure LightGBM regressor,TRUE,TRUE,27.772365038059714,32.63557783114404,-1.7021768597254407,standard,city,11,36.06338080156567,TRUE,TRUE
2025,23,2025,35,12,H+12,14,0.14426863545593074,50,0.5142571329222491,0.4149249773992756,972276.2563520832,77.75,131,50,0.5142571329222491,0.4149249773992756,FALSE,39.34094421895337,39.34094421895337,0.33977194630767305,0.33977194630767305,0.39709331874813614,0.5,0,0,Watch,Watch,-10.659055781046632,10.659055781046632,TRUE,City-week Pure LightGBM regressor,TRUE,TRUE,22.389902114617275,26.739346935194916,-0.7582596083302073,standard,city,12,39.34094421895337,TRUE,TRUE
2025,24,2025,24,0,H+0,33,0.3400076958019958,33,0.3400076958019958,0.29267535708214604,970566.2668064318,77.75,131,33,0.3400076958019958,0.29267535708214604,FALSE,19.985099261200897,19.985099261200897,0.18723591481844085,0.18723591481844085,0.22666510014276287,0.5,0,0,Low,Low,-13.014900738799103,13.014900738799103,TRUE,City-week Pure LightGBM regressor,TRUE,TRUE,9.639426664345436,11.769836985130722,0.5214117034804702,standard,city,0,19.985099261200897,TRUE,TRUE
2025,24,2025,25,1,H+1,33,0.3400076958019958,40,0.4120649238738004,0.345053118094594,970720.8180682338,77.75,131,40,0.4120649238738004,0.345053118094594,FALSE,16.903786165617944,16.903786165617944,0.160532927590552,0.160532927590552,0.19540162629521662,0.5,0,0,Low,Low,-23.096213834382056,23.096213834382056,TRUE,City-week Pure LightGBM regressor,TRUE,TRUE,12.5747639820352,15.468429289377072,0.2330940010439665,standard,city,1,16.903786165617944,TRUE,TRUE
2025,24,2025,26,2,H+2,33,0.3400076958019958,24,0.24719955110358233,0.22090067883800246,970875.5494439973,77.75,131,24,0.24719955110358233,0.22090067883800246,FALSE,26.01415913319447,26.01415913319447,0.23739775769090304,0.23739775769090304,0.2843666010127994,0.5,0,0,Low,Low,2.0141591331944717,2.0141591331944717,TRUE,City-week Pure LightGBM regressor,TRUE,TRUE,13.066446355618545,16.153370004964884,0.17458024261597216,standard,city,2,26.01415913319447,TRUE,TRUE
2025,24,2025,27,3,H+3,33,0.3400076958019958,35,0.36044183374147426,0.3078095247376951,971030.4610508567,77.75,131,35,0.36044183374147426,0.3078095247376951,FALSE,31.604549759034928,31.604549759034928,0.2817703871743071,0.2817703871743071,0.3340158356444133,0.5,0,0,Watch,Low,-3.395450240965072,3.395450240965072,TRUE,City-week Pure LightGBM regressor,TRUE,TRUE,15.69401556274462,19.86043392972974,-0.1783271656600438,standard,city,3,31.604549759034928,TRUE,TRUE
2025,24,2025,28,4,H+4,33,0.3400076958019958,48,0.4942412894366389,0.4016185793170066,971185.5530061605,77.75,131,48,0.4942412894366389,0.4016185793170066,FALSE,44.896540903836815,44.896540903836815,0.3800009114545492,0.3800009114545492,0.43867065132434824,0.5,0,0,Watch,Watch,-3.103459096163185,3.103459096163185,TRUE,City-week Pure LightGBM regressor,TRUE,TRUE,20.690269629798852,25.259965378433055,-0.9185186607610409,standard,city,4,44.896540903836815,TRUE,TRUE
2025,24,2025,29,5,H+5,33,0.3400076958019958,45,0.46327714044343,0.3806785370735137,971340.8254274717,77.75,131,45,0.46327714044343,0.3806785370735137,FALSE,41.959588189862714,41.959588189862714,0.35905527806204324,0.35905527806204324,0.4170612510569218,0.5,0,0,Watch,Watch,-3.040411810137286,3.040411810137286,FALSE,City-week Pure LightGBM regressor,TRUE,TRUE,18.65598094696018,23.960358546436293,-0.6921211635088906,standard,city,5,41.959588189862714,TRUE,TRUE
2025,24,2025,30,6,H+6,33,0.3400076958019958,54,0.5558436115383246,0.44201791398161894,971496.2784325674,77.75,131,54,0.5558436115383246,0.44201791398161894,FALSE,30.19204645463318,30.19204645463318,0.2706214776778743,0.2706214776778743,0.3218061658984852,0.5,0,0,Watch,Low,-23.80795354536682,23.80795354536682,FALSE,City-week Pure LightGBM regressor,TRUE,TRUE,25.378592665205506,31.390676676068104,-1.7966147461038036,standard,city,6,30.19204645463318,TRUE,TRUE
