"variable","feature","lag","cor_log_incidence","cor_cases","cor_outbreak","cor_large_outbreak","selection_score","selected"
"neighbor_env_u_component_of_wind_10m_mean","neighbor_env_u_component_of_wind_10m_mean_lag7",7,0.148755251625956,0.137031208479097,0.127300481749926,0.093884425306609,0.135946538411216,FALSE
"neighbor_env_u_component_of_wind_10m_mean","neighbor_env_u_component_of_wind_10m_mean_lag3",3,0.142277419059338,0.139934603626904,0.126921107265298,0.0954582237255851,0.134472067355505,FALSE
"neighbor_env_u_component_of_wind_10m_mean","neighbor_env_u_component_of_wind_10m_mean_lag8",8,0.146967944563689,0.133633479818992,0.125827704972941,0.0921255691003095,0.133645608418095,FALSE
"neighbor_env_u_component_of_wind_10m_mean","neighbor_env_u_component_of_wind_10m_mean_lag9",9,0.139194743994046,0.128788949477279,0.121098258880227,0.0891405749833868,0.127832826245039,FALSE
"neighbor_env_u_component_of_wind_10m_mean","neighbor_env_u_component_of_wind_10m_mean_lag2",2,0.134573145493725,0.130429020403179,0.117515824143476,0.0890252269947563,0.1260093116596,FALSE
"neighbor_env_u_component_of_wind_10m_mean","neighbor_env_u_component_of_wind_10m_mean_lag10",10,0.131759208796618,0.119899222032064,0.114503458791639,0.0797149012033685,0.119815420168952,FALSE
"neighbor_env_u_component_of_wind_10m_mean","neighbor_env_u_component_of_wind_10m_mean_lag11",11,0.120575509029262,0.11284486918192,0.110930130424998,0.0752338453411394,0.11188881192324,FALSE
"neighbor_env_u_component_of_wind_10m_mean","neighbor_env_u_component_of_wind_10m_mean_lag1",1,0.117908604771359,0.115914757201236,0.102538657130322,0.0815490066938328,0.111269306167908,FALSE
"neighbor_env_u_component_of_wind_10m_mean","neighbor_env_u_component_of_wind_10m_mean_lag12",12,0.113284200673618,0.100957328684836,0.100976410201606,0.0634598299448413,0.102141189833865,FALSE
"neighbor_env_u_component_of_wind_10m_mean","neighbor_env_u_component_of_wind_10m_mean_lag13",13,0.103667968710715,0.0901107361635952,0.0923322073100605,0.0551113669550121,0.0923669129335545,FALSE
"neighbor_env_u_component_of_wind_10m_mean","neighbor_env_u_component_of_wind_10m_mean_lag14",14,0.0937737643773889,0.0786561678028064,0.0813100154360473,0.0485397141797508,0.08208963821532,FALSE
"neighbor_env_u_component_of_wind_10m_mean","neighbor_env_u_component_of_wind_10m_mean_lag15",15,0.0799984744839268,0.0644911670624237,0.0669430530832967,0.0423778070933221,0.0688505369372458,FALSE
"neighbor_env_u_component_of_wind_10m_mean","neighbor_env_u_component_of_wind_10m_mean_lag16",16,0.0719358060333345,0.0591418291296807,0.0655481750320635,0.0359828199718145,0.062904470860713,FALSE
"neighbor_env_u_component_of_wind_10m_mean","neighbor_env_u_component_of_wind_10m_mean_lag17",17,0.0570977683954525,0.0438391001156728,0.0526194481258666,0.0253847296921221,0.0486141825867587,FALSE
"neighbor_env_u_component_of_wind_10m_mean","neighbor_env_u_component_of_wind_10m_mean_lag18",18,0.0397402501818163,0.0295396984787645,0.037741559940073,0.0154685195099939,0.0334430804823045,FALSE
"neighbor_env_u_component_of_wind_10m_mean","neighbor_env_u_component_of_wind_10m_mean_lag19",19,0.0237709705167888,0.0153240324495946,0.0243545197358503,0.00571276026348675,0.0190962535507998,FALSE
"neighbor_env_u_component_of_wind_10m_mean","neighbor_env_u_component_of_wind_10m_mean_lag20",20,0.0115233522712065,0.00242455580144339,0.014451555581301,0.00405044973865708,0.00803071375004866,FALSE
"neighbor_env_v_component_of_wind_10m_mean","neighbor_env_v_component_of_wind_10m_mean_lag9",9,0.15286316102401,0.138365391168652,0.128648940471922,0.0916317714177069,0.138033669531191,TRUE
"neighbor_env_v_component_of_wind_10m_mean","neighbor_env_v_component_of_wind_10m_mean_lag8",8,0.151708478477245,0.135983188984646,0.127177728305842,0.0912607457797314,0.136480241359374,TRUE
"neighbor_env_v_component_of_wind_10m_mean","neighbor_env_v_component_of_wind_10m_mean_lag10",10,0.151064947757871,0.133661435528044,0.126956138403909,0.0873021670387193,0.134981119002422,FALSE
"neighbor_env_v_component_of_wind_10m_mean","neighbor_env_v_component_of_wind_10m_mean_lag11",11,0.149255628636921,0.133858204210462,0.127384189271153,0.0877424496058367,0.134434496279687,FALSE
"neighbor_env_v_component_of_wind_10m_mean","neighbor_env_v_component_of_wind_10m_mean_lag7",7,0.147903973438433,0.133815158006349,0.123653696991129,0.0879963528373689,0.133344584510002,FALSE
"neighbor_env_v_component_of_wind_10m_mean","neighbor_env_v_component_of_wind_10m_mean_lag6",6,0.145197505990123,0.131433226524918,0.120307050015836,0.0874934332326408,0.13087603250541,FALSE
"neighbor_env_v_component_of_wind_10m_mean","neighbor_env_v_component_of_wind_10m_mean_lag12",12,0.144861345826628,0.125263373853937,0.118718693337677,0.0797019642838701,0.127564719608567,FALSE
"neighbor_env_v_component_of_wind_10m_mean","neighbor_env_v_component_of_wind_10m_mean_lag5",5,0.140003031916337,0.128046581877729,0.115148859417979,0.0856155105176365,0.126651396388201,FALSE
"neighbor_env_v_component_of_wind_10m_mean","neighbor_env_v_component_of_wind_10m_mean_lag4",4,0.13134546683446,0.122946882273791,0.109828386350716,0.0806589147915928,0.120109744961377,FALSE
"neighbor_env_v_component_of_wind_10m_mean","neighbor_env_v_component_of_wind_10m_mean_lag13",13,0.134846841400861,0.116911574946091,0.11432845248101,0.0726762400014766,0.119274679663775,FALSE
"neighbor_env_v_component_of_wind_10m_mean","neighbor_env_v_component_of_wind_10m_mean_lag3",3,0.119965799575174,0.115118722422711,0.100529570070214,0.0806750049428699,0.111424808682838,FALSE
"neighbor_env_v_component_of_wind_10m_mean","neighbor_env_v_component_of_wind_10m_mean_lag14",14,0.125796909176611,0.10723963156578,0.104655945184012,0.0689886230493652,0.110449888801206,FALSE
"neighbor_env_v_component_of_wind_10m_mean","neighbor_env_v_component_of_wind_10m_mean_lag15",15,0.116703885177143,0.0970170721561157,0.0939105715043724,0.0635298735669033,0.101077102407844,FALSE
"neighbor_env_v_component_of_wind_10m_mean","neighbor_env_v_component_of_wind_10m_mean_lag2",2,0.106180161154201,0.102766380725101,0.0885882535454731,0.0723535146399115,0.0989638872112781,FALSE
"neighbor_env_v_component_of_wind_10m_mean","neighbor_env_v_component_of_wind_10m_mean_lag16",16,0.107212832228014,0.0902239041017228,0.0900147848071101,0.0578507124569579,0.0937507882935709,FALSE
"neighbor_env_v_component_of_wind_10m_mean","neighbor_env_v_component_of_wind_10m_mean_lag1",1,0.0931444265089278,0.0891004596076295,0.0741445027181494,0.0634921005724058,0.0859138169312045,FALSE
"neighbor_env_v_component_of_wind_10m_mean","neighbor_env_v_component_of_wind_10m_mean_lag17",17,0.0958432516178148,0.0769865485743506,0.0801610762591286,0.0475117068914301,0.0820579247761609,FALSE
"neighbor_env_v_component_of_wind_10m_mean","neighbor_env_v_component_of_wind_10m_mean_lag18",18,0.0792121857259989,0.0625582428174272,0.0651224642038287,0.03781330337705,0.0671299592447784,FALSE
"neighbor_env_v_component_of_wind_10m_mean","neighbor_env_v_component_of_wind_10m_mean_lag19",19,0.0662809681145625,0.0487021359838282,0.0528131751010769,0.0283574459759732,0.0543158557029237,FALSE
"neighbor_env_v_component_of_wind_10m_mean","neighbor_env_v_component_of_wind_10m_mean_lag20",20,0.0495693943001533,0.0344614858853373,0.0401668142295302,0.0190289240187277,0.0398171923162317,FALSE
"neighbor_env_wind_speed_10m_mean","neighbor_env_wind_speed_10m_mean_lag13",13,0.0714434531418961,0.0820042892608029,0.0749450351932729,0.0592993737910334,0.0744505751561337,TRUE
"neighbor_env_wind_speed_10m_mean","neighbor_env_wind_speed_10m_mean_lag14",14,0.0677859866176328,0.0819744641224626,0.0790895106822965,0.0573491361134364,0.0734037973036032,TRUE
"neighbor_env_wind_speed_10m_mean","neighbor_env_wind_speed_10m_mean_lag12",12,0.0695555551645246,0.0812663154111164,0.0712630238926059,0.059834594339242,0.0729383454775156,FALSE
"neighbor_env_wind_speed_10m_mean","neighbor_env_wind_speed_10m_mean_lag11",11,0.0710583700199251,0.0773997163010706,0.0690386258297725,0.0528107271651244,0.0711501153043231,FALSE
"neighbor_env_wind_speed_10m_mean","neighbor_env_wind_speed_10m_mean_lag15",15,0.0641359026458672,0.0797814393560528,0.0779502811941454,0.0516982890643748,0.0704402359185247,FALSE
"neighbor_env_wind_speed_10m_mean","neighbor_env_wind_speed_10m_mean_lag10",10,0.0646668640920445,0.0769820784754625,0.064607771575515,0.0533770626003199,0.0678393450995889,FALSE
"neighbor_env_wind_speed_10m_mean","neighbor_env_wind_speed_10m_mean_lag9",9,0.0661563245131524,0.0722707221660009,0.064213251714049,0.0408536925101594,0.0654746395714846,FALSE
"neighbor_env_wind_speed_10m_mean","neighbor_env_wind_speed_10m_mean_lag8",8,0.0632895000082475,0.0699910493443499,0.061200515406076,0.0417135753284781,0.0631641021175807,FALSE
"neighbor_env_wind_speed_10m_mean","neighbor_env_wind_speed_10m_mean_lag16",16,0.0559565575012332,0.0662484243032554,0.0650974371335323,0.0435556657478467,0.0596897536514472,FALSE
"neighbor_env_wind_speed_10m_mean","neighbor_env_wind_speed_10m_mean_lag7",7,0.0504354579237854,0.0624794334804516,0.0518572081081462,0.0414614041985515,0.0539667065237493,FALSE
"neighbor_env_wind_speed_10m_mean","neighbor_env_wind_speed_10m_mean_lag17",17,0.0483576666115203,0.0581751358206996,0.0564422162334083,0.0379087538319548,0.0519615720000597,FALSE
"neighbor_env_wind_speed_10m_mean","neighbor_env_wind_speed_10m_mean_lag18",18,0.0452339448360907,0.0547627472601629,0.0524847468130905,0.0375744766300242,0.0488906991604593,FALSE
"neighbor_env_wind_speed_10m_mean","neighbor_env_wind_speed_10m_mean_lag6",6,0.0416170285681659,0.0500541125873085,0.0425560634391941,0.0321733690213536,0.0437664972508388,FALSE
"neighbor_env_wind_speed_10m_mean","neighbor_env_wind_speed_10m_mean_lag19",19,0.0355499227657246,0.0472853413739284,0.0490552861978309,0.0326461439438412,0.0413927459112235,FALSE
"neighbor_env_wind_speed_10m_mean","neighbor_env_wind_speed_10m_mean_lag5",5,0.0315502580841331,0.0425943175855776,0.0347876626402623,0.0307843117619872,0.0358246949608435,FALSE
"neighbor_env_wind_speed_10m_mean","neighbor_env_wind_speed_10m_mean_lag20",20,0.0202113471471528,0.0345776833806321,0.0358874453183085,0.0232778642887683,0.0278976312687055,FALSE
"neighbor_env_wind_speed_10m_mean","neighbor_env_wind_speed_10m_mean_lag4",4,0.0184984382584361,0.0272803675269278,0.0194146051142152,0.0214072553229526,0.0220004202372267,FALSE
"neighbor_env_wind_speed_10m_mean","neighbor_env_wind_speed_10m_mean_lag1",1,0.0297722955202457,0.0127191010291971,0.0139254450765009,0.0125476611720293,0.0197041864469953,FALSE
"neighbor_env_wind_speed_10m_mean","neighbor_env_wind_speed_10m_mean_lag2",2,0.0213566328134424,0.00498371980152582,0.00752920832360619,0.00495411889347127,0.0119117481937991,FALSE
"neighbor_env_wind_speed_10m_mean","neighbor_env_wind_speed_10m_mean_lag3",3,0.0021630896064808,0.0081444542458837,0.00686877605296875,0.00178651895343732,0.00492476313194066,FALSE
"city_env_rainfall_mean","city_env_rainfall_mean_lag7",7,0.0618591682187228,0.0598933599369701,0.0514548216589536,0.0380646997341703,0.0572310364876887,TRUE
"city_env_rainfall_mean","city_env_rainfall_mean_lag6",6,0.0616914624303163,0.0593390455795458,0.0520151798720853,0.0368644271209972,0.0569339706178801,TRUE
"city_env_rainfall_mean","city_env_rainfall_mean_lag4",4,0.0589162104862719,0.0564673124847224,0.0542115717944015,0.0361610628803636,0.0550778856213582,FALSE
"city_env_rainfall_mean","city_env_rainfall_mean_lag5",5,0.0577209038018029,0.0581684127304225,0.053000247925645,0.0364781257152178,0.0550451557367376,FALSE
"city_env_rainfall_mean","city_env_rainfall_mean_lag20",20,0.0610248861931033,0.0551705779773662,0.0425753418147697,0.0420374931001264,0.0543097073515476,FALSE
"city_env_rainfall_mean","city_env_rainfall_mean_lag8",8,0.0557064621589916,0.0508815950856367,0.050475247571693,0.0317665074401647,0.0508390810233399,FALSE
"city_env_rainfall_mean","city_env_rainfall_mean_lag9",9,0.0541960806099519,0.051713236406864,0.046592554441557,0.0402707568728705,0.0507940238399038,FALSE
"city_env_rainfall_mean","city_env_rainfall_mean_lag19",19,0.0488674181549604,0.0465489575389545,0.0381998729073192,0.0319574735976175,0.0447648306964779,FALSE
"city_env_rainfall_mean","city_env_rainfall_mean_lag3",3,0.0470328548708059,0.0411428850049547,0.041264177352972,0.0260563259548737,0.0420084108984897,FALSE
"city_env_rainfall_mean","city_env_rainfall_mean_lag18",18,0.0441751973017994,0.0394164496956062,0.0301033042746935,0.0266456146185568,0.0386458934172416,FALSE
"city_env_rainfall_mean","city_env_rainfall_mean_lag10",10,0.0362091846563288,0.0384312613610531,0.0354033295790329,0.0263246643478585,0.0358775812105409,FALSE
"city_env_rainfall_mean","city_env_rainfall_mean_lag17",17,0.0390358581534578,0.0296381568033418,0.0236967855661836,0.0158914777693386,0.0311313637544142,FALSE
"city_env_rainfall_mean","city_env_rainfall_mean_lag2",2,0.0306271626356434,0.0256066889963766,0.024457277251839,0.0151298193214876,0.0263947797229138,FALSE
"city_env_rainfall_mean","city_env_rainfall_mean_lag11",11,0.0230103304271259,0.0248864732381091,0.0270577829220694,0.0184014873048234,0.0238132139729813,FALSE
"city_env_rainfall_mean","city_env_rainfall_mean_lag16",16,0.0233295872395744,0.0252299038304256,0.0184602075273733,0.0206601097620712,0.0229973433417918,FALSE
"city_env_rainfall_mean","city_env_rainfall_mean_lag15",15,0.0201921624430888,0.0188755758274719,0.0149760495222793,0.0124834403827092,0.0181780679834635,FALSE
"city_env_rainfall_mean","city_env_rainfall_mean_lag1",1,0.0125648520891644,0.0110706886420246,0.0106019733788608,0.00973433087464591,0.0114644109546681,FALSE
"city_env_rainfall_mean","city_env_rainfall_mean_lag12",12,0.00447082025276197,0.0132555529425123,0.0136797236582322,0.0133820896088369,0.00981793914060261,FALSE
"city_env_rainfall_mean","city_env_rainfall_mean_lag14",14,0.00798172357645407,0.00418523960608264,0.000600560178854457,0.00249782384255932,0.00499738970379465,FALSE
"city_env_rainfall_mean","city_env_rainfall_mean_lag13",13,0.000197067429340978,0.00224284123379398,0.00200084457051063,0.00146941092385675,0.00131088918152655,FALSE
"city_env_rh_mean","city_env_rh_mean_lag20",20,0.152725079344926,0.141182917424982,0.121307797196657,0.102781354715584,0.138978357887771,TRUE
"city_env_rh_mean","city_env_rh_mean_lag19",19,0.141538905069992,0.130439513573257,0.113114039653752,0.092149537884321,0.128451451515132,TRUE
"city_env_rh_mean","city_env_rh_mean_lag18",18,0.130126547752093,0.117988381113392,0.101427012975351,0.0804687145544044,0.116607475892268,FALSE
"city_env_rh_mean","city_env_rh_mean_lag17",17,0.118269634938779,0.104741430718888,0.0876337710956428,0.0698514362986353,0.104097564021332,FALSE
"city_env_rh_mean","city_env_rh_mean_lag16",16,0.100175440606046,0.0937423747129751,0.0780599842923412,0.0641661025776073,0.0910056152935717,FALSE
"city_env_rh_mean","city_env_rh_mean_lag15",15,0.0809059598307871,0.0713092180284684,0.057613758153517,0.0484629028724005,0.0708089642525464,FALSE
"city_env_rh_mean","city_env_rh_mean_lag4",4,0.0713619020819662,0.0651773725815248,0.0677002342629343,0.040400496920938,0.0655519260678541,FALSE
"city_env_rh_mean","city_env_rh_mean_lag5",5,0.0703436095147714,0.0655800650271225,0.0658673464312084,0.038002539911122,0.0647708225211949,FALSE
"city_env_rh_mean","city_env_rh_mean_lag6",6,0.0715442142967109,0.0649165967295811,0.0626519253310844,0.0378850738102306,0.0645247907547235,FALSE
"city_env_rh_mean","city_env_rh_mean_lag7",7,0.0649951031262884,0.0598353310578554,0.0592844777221334,0.0302134523516556,0.0588544240142503,FALSE
"city_env_rh_mean","city_env_rh_mean_lag3",3,0.0627179178504269,0.052479995784665,0.0549626791209095,0.0277475491497903,0.054474322447919,FALSE
"city_env_rh_mean","city_env_rh_mean_lag8",8,0.0563731110701717,0.0503422838377219,0.052423591781157,0.0252647738479612,0.050559059923241,FALSE
"city_env_rh_mean","city_env_rh_mean_lag14",14,0.0566117600493054,0.0488778226436547,0.0341492486874936,0.0327071580236337,0.0481450450504887,FALSE
"city_env_rh_mean","city_env_rh_mean_lag9",9,0.0497020592314367,0.0459165126712012,0.0477421979194468,0.0262518265119117,0.0457381154666033,FALSE
"city_env_rh_mean","city_env_rh_mean_lag2",2,0.0459883605204355,0.0387236381513722,0.0420257289973578,0.0221842934204626,0.0404709062528044,FALSE
"city_env_rh_mean","city_env_rh_mean_lag1",1,0.0408579515143239,0.0316512695258508,0.0344198982979707,0.0165956635457241,0.0342436760390453,FALSE
"city_env_rh_mean","city_env_rh_mean_lag13",13,0.0340097047922149,0.027833208091218,0.0207266169754257,0.0182000871377559,0.0282745060089017,FALSE
"city_env_rh_mean","city_env_rh_mean_lag10",10,0.0224108858714047,0.0283466162459699,0.0273906173624875,0.0164228339229779,0.0246365460313223,FALSE
"city_env_rh_mean","city_env_rh_mean_lag11",11,0.00854425088997675,0.0106139459944605,0.0158564295691909,0.00639812968512995,0.0101508588579435,FALSE
"city_env_rh_mean","city_env_rh_mean_lag12",12,0.013122194560647,0.00481079263249451,0.00200431710314754,0.00239797005959422,0.00747309981706342,FALSE
"city_env_temp_c_mean","city_env_temp_c_mean_lag15",15,0.182231240593493,0.167712178240321,0.149168947465194,0.109522728878002,0.164919373629089,TRUE
"city_env_temp_c_mean","city_env_temp_c_mean_lag14",14,0.178662485261955,0.162636938604217,0.145293569936648,0.106595347560688,0.160841492862824,TRUE
"city_env_temp_c_mean","city_env_temp_c_mean_lag16",16,0.175520784061125,0.163402893807835,0.145422275927652,0.109280693745456,0.160140737220886,FALSE
"city_env_temp_c_mean","city_env_temp_c_mean_lag17",17,0.172951255963677,0.157521854980818,0.141507696797162,0.104044600311756,0.155943766179507,FALSE
"city_env_temp_c_mean","city_env_temp_c_mean_lag13",13,0.172633877904663,0.156940402487067,0.14316848793519,0.0997686043052806,0.155434825653145,FALSE
"city_env_temp_c_mean","city_env_temp_c_mean_lag18",18,0.16222928531168,0.145966489039917,0.129140652106867,0.100379581986332,0.145389041303306,FALSE
"city_env_temp_c_mean","city_env_temp_c_mean_lag12",12,0.162631568312563,0.145161078499052,0.132913792908051,0.0885866727226086,0.144654741008162,FALSE
"city_env_temp_c_mean","city_env_temp_c_mean_lag19",19,0.15016203808323,0.135974658473092,0.123398587741497,0.0964623830022595,0.135811972160325,FALSE
"city_env_temp_c_mean","city_env_temp_c_mean_lag11",11,0.150925608708268,0.13488084790122,0.122143039444058,0.0849994471329839,0.134399940878641,FALSE
"city_env_temp_c_mean","city_env_temp_c_mean_lag20",20,0.136021997739248,0.124866097192225,0.111862066884106,0.0916963632009622,0.12406087946569,FALSE
"city_env_temp_c_mean","city_env_temp_c_mean_lag10",10,0.131082328301583,0.115524791077295,0.107972265017764,0.0720741327212322,0.116269861222474,FALSE
"city_env_temp_c_mean","city_env_temp_c_mean_lag9",9,0.109735538057456,0.0972167183785531,0.088955182076646,0.0592848099583109,0.097191824962804,FALSE
"city_env_temp_c_mean","city_env_temp_c_mean_lag8",8,0.0920703843928894,0.0823606800332347,0.0743019957132448,0.0545921142535899,0.0822589025511336,FALSE
"city_env_temp_c_mean","city_env_temp_c_mean_lag7",7,0.0772178602780972,0.0663387899519449,0.0605543320337161,0.0456201558883119,0.0677508859883082,FALSE
"city_env_temp_c_mean","city_env_temp_c_mean_lag6",6,0.0574263476020541,0.0495736616161579,0.0417340952239194,0.0358983314680029,0.0501712680368651,FALSE
"city_env_temp_c_mean","city_env_temp_c_mean_lag5",5,0.0437641183690808,0.0355625782553253,0.024932067334207,0.0290470425368147,0.0365970640908087,FALSE
"city_env_temp_c_mean","city_env_temp_c_mean_lag4",4,0.0281025543959596,0.0237034234245613,0.0120641455906894,0.0202291007093213,0.0233697518665158,FALSE
"city_env_temp_c_mean","city_env_temp_c_mean_lag3",3,0.0190902792237783,0.0178981012064499,0.00529996697239475,0.0182605544895303,0.016521497606581,FALSE
"city_env_temp_c_mean","city_env_temp_c_mean_lag2",2,0.00970297202415724,0.0128469733720804,0.00322005179981331,0.0164285079870452,0.0105034880585675,FALSE
"city_env_temp_c_mean","city_env_temp_c_mean_lag1",1,0.00521359851345847,0.00816422208103891,0.00701744557255224,0.0128209799980381,0.00727763196943365,FALSE
"city_env_u_component_of_wind_10m_mean","city_env_u_component_of_wind_10m_mean_lag6",6,0.152053399551508,0.13964448750434,0.131965541209777,0.0942584139418033,0.138917603022769,TRUE
"city_env_u_component_of_wind_10m_mean","city_env_u_component_of_wind_10m_mean_lag5",5,0.147888236083952,0.138328789238265,0.128803704689731,0.091018884662277,0.135992814836661,TRUE
"city_env_u_component_of_wind_10m_mean","city_env_u_component_of_wind_10m_mean_lag4",4,0.144584556508652,0.139069564538622,0.128504009096531,0.0925650234222573,0.135040273898684,FALSE
"city_env_u_component_of_wind_10m_mean","city_env_u_component_of_wind_10m_mean_lag7",7,0.148573985638048,0.134565965338118,0.124768677965686,0.0927991117011088,0.134522894988524,FALSE
"city_env_u_component_of_wind_10m_mean","city_env_u_component_of_wind_10m_mean_lag3",3,0.142240528797356,0.137379338597267,0.124021705653536,0.0939118668063936,0.132973422556656,FALSE
"city_env_u_component_of_wind_10m_mean","city_env_u_component_of_wind_10m_mean_lag8",8,0.146698328301654,0.131219709054838,0.122970488533977,0.0912419578092162,0.132175998550873,FALSE
"city_env_u_component_of_wind_10m_mean","city_env_u_component_of_wind_10m_mean_lag9",9,0.139055029092326,0.126330331479978,0.118290752282691,0.0881431973181757,0.126395560229144,FALSE
"city_env_u_component_of_wind_10m_mean","city_env_u_component_of_wind_10m_mean_lag2",2,0.134739820228544,0.127815798354043,0.114708020414688,0.0874734670972072,0.124585007287257,FALSE
"city_env_u_component_of_wind_10m_mean","city_env_u_component_of_wind_10m_mean_lag10",10,0.131140391351784,0.117201527487799,0.111410416846375,0.0786818768279158,0.118056441371191,FALSE
"city_env_u_component_of_wind_10m_mean","city_env_u_component_of_wind_10m_mean_lag11",11,0.120369587991202,0.110470832291118,0.108082947675659,0.0744544971876181,0.110470518368483,FALSE
"city_env_u_component_of_wind_10m_mean","city_env_u_component_of_wind_10m_mean_lag1",1,0.11803511707281,0.11319306506168,0.0998682868161404,0.0797714182550613,0.109789004448639,FALSE
"city_env_u_component_of_wind_10m_mean","city_env_u_component_of_wind_10m_mean_lag12",12,0.113430421970732,0.0987308936239664,0.0986206095421227,0.0624759996754584,0.100968672955545,FALSE
"city_env_u_component_of_wind_10m_mean","city_env_u_component_of_wind_10m_mean_lag13",13,0.103850883523318,0.0879011066361855,0.0898915389707616,0.0544122225029369,0.0912306938279,FALSE
"city_env_u_component_of_wind_10m_mean","city_env_u_component_of_wind_10m_mean_lag14",14,0.0939318629675115,0.0765255056175159,0.0792430250298712,0.0477161019452828,0.0810147361021441,FALSE
"city_env_u_component_of_wind_10m_mean","city_env_u_component_of_wind_10m_mean_lag15",15,0.08021404627612,0.0623016435736007,0.0647891162989945,0.0414690818951095,0.0677564693955684,FALSE
"city_env_u_component_of_wind_10m_mean","city_env_u_component_of_wind_10m_mean_lag16",16,0.0722973115472623,0.0572932483652629,0.0635182873902703,0.0354153497387726,0.0620408396291647,FALSE
"city_env_u_component_of_wind_10m_mean","city_env_u_component_of_wind_10m_mean_lag17",17,0.0575577065213171,0.0419361133843225,0.0505457105977002,0.0247821291803997,0.0477607918007347,FALSE
"city_env_u_component_of_wind_10m_mean","city_env_u_component_of_wind_10m_mean_lag18",18,0.0403900007057133,0.0275610336199762,0.0354039707950225,0.014854777290435,0.0325984353975739,FALSE
"city_env_u_component_of_wind_10m_mean","city_env_u_component_of_wind_10m_mean_lag19",19,0.0244776363823215,0.0133158788992868,0.0222843393823424,0.0048051960397347,0.0182747826790038,FALSE
"city_env_u_component_of_wind_10m_mean","city_env_u_component_of_wind_10m_mean_lag20",20,0.0121964457717663,0.000576327471858204,0.01240438893001,0.00470216663653481,0.00741116792701186,FALSE
"city_env_v_component_of_wind_10m_mean","city_env_v_component_of_wind_10m_mean_lag9",9,0.15182637974614,0.138137159533817,0.128558488942814,0.0918610205516455,0.137548433131879,TRUE
"city_env_v_component_of_wind_10m_mean","city_env_v_component_of_wind_10m_mean_lag8",8,0.150977488505807,0.135889147068622,0.127018593907655,0.0915567394877189,0.13616065991126,TRUE
"city_env_v_component_of_wind_10m_mean","city_env_v_component_of_wind_10m_mean_lag11",11,0.1484807693609,0.134140287704423,0.127295123067299,0.0887265372027732,0.13430833062128,FALSE
"city_env_v_component_of_wind_10m_mean","city_env_v_component_of_wind_10m_mean_lag10",10,0.149711435542004,0.13328891887334,0.1264666766665,0.0874892839589238,0.134254625718338,FALSE
"city_env_v_component_of_wind_10m_mean","city_env_v_component_of_wind_10m_mean_lag7",7,0.147216022888617,0.133547723893011,0.123346907613061,0.0881642127270169,0.132946569932661,FALSE
"city_env_v_component_of_wind_10m_mean","city_env_v_component_of_wind_10m_mean_lag6",6,0.144244701187368,0.130973659040164,0.119704872349583,0.0876034786088444,0.130254739852326,FALSE
"city_env_v_component_of_wind_10m_mean","city_env_v_component_of_wind_10m_mean_lag12",12,0.144059468346929,0.125427133677424,0.11862334698197,0.0804507570750855,0.127361861880674,FALSE
"city_env_v_component_of_wind_10m_mean","city_env_v_component_of_wind_10m_mean_lag5",5,0.138994757809692,0.127659579567963,0.114542687386533,0.0857693643416948,0.126037095514813,FALSE
"city_env_v_component_of_wind_10m_mean","city_env_v_component_of_wind_10m_mean_lag4",4,0.129990063977408,0.122082247692904,0.108967489275397,0.080359241288536,0.119105859803643,FALSE
"city_env_v_component_of_wind_10m_mean","city_env_v_component_of_wind_10m_mean_lag13",13,0.134002342851372,0.117074852381915,0.114392615744644,0.0735175298637053,0.119087780822286,FALSE
"city_env_v_component_of_wind_10m_mean","city_env_v_component_of_wind_10m_mean_lag3",3,0.118855086598365,0.114400787062336,0.0995683043962632,0.0805676992873543,0.110574325699338,FALSE
"city_env_v_component_of_wind_10m_mean","city_env_v_component_of_wind_10m_mean_lag14",14,0.125296997744091,0.107626948085684,0.105084292918173,0.0697862276425911,0.110529497629611,FALSE
"city_env_v_component_of_wind_10m_mean","city_env_v_component_of_wind_10m_mean_lag15",15,0.116072208695136,0.0972856492692607,0.0939994691466141,0.0643641340558135,0.101015194499869,FALSE
"city_env_v_component_of_wind_10m_mean","city_env_v_component_of_wind_10m_mean_lag2",2,0.10541260653866,0.102139773573369,0.0876800349623849,0.0722775313935867,0.0982937217498596,FALSE
"city_env_v_component_of_wind_10m_mean","city_env_v_component_of_wind_10m_mean_lag16",16,0.106807449381752,0.0907486277760488,0.0906551223691797,0.0589626738161357,0.0939795352113085,FALSE
"city_env_v_component_of_wind_10m_mean","city_env_v_component_of_wind_10m_mean_lag1",1,0.0924029799344787,0.0883267651304236,0.0734511453263987,0.0631691623908189,0.0852101478074814,FALSE
"city_env_v_component_of_wind_10m_mean","city_env_v_component_of_wind_10m_mean_lag17",17,0.0952794345481733,0.077272701597613,0.0803909696207511,0.0483011542388441,0.0820459802454309,FALSE
"city_env_v_component_of_wind_10m_mean","city_env_v_component_of_wind_10m_mean_lag18",18,0.0788076442434975,0.0627962954519004,0.0650871171418022,0.0386355059898327,0.0671283792758177,FALSE
"city_env_v_component_of_wind_10m_mean","city_env_v_component_of_wind_10m_mean_lag19",19,0.0659585156130833,0.0489300863181025,0.0530424778886108,0.0289910748782759,0.0543644156276884,FALSE
"city_env_v_component_of_wind_10m_mean","city_env_v_component_of_wind_10m_mean_lag20",20,0.0492509534717889,0.0346661137357069,0.0400371458719519,0.0198331638967073,0.0398224094666765,FALSE
