variable,feature,lag,cor_log_incidence,cor_cases,cor_outbreak,cor_large_outbreak,peak_lift,selection_score,selected,group
v_component_of_wind_10m,v_component_of_wind_10m_lag14,14,0.10531633699353261,0.0864771139993527,0.08074791213182463,0.05398804977855134,0.3082830785688533,0.08949029086124317,FALSE,environment
v_component_of_wind_10m,v_component_of_wind_10m_lag1,1,0.09421530249199493,0.09212135074120387,0.07906662352658067,0.059690527410752675,0.34598390954850583,0.08816053703342588,FALSE,environment
v_component_of_wind_10m,v_component_of_wind_10m_lag15,15,0.08949377134860635,0.07289555755506139,0.06773559758497284,0.045414412586902334,0.25901284211637454,0.075596928716155,FALSE,environment
v_component_of_wind_10m,v_component_of_wind_10m_lag16,16,0.08002920283820958,0.06204517250617919,0.05769467353291467,0.03845773064815793,0.21907132316721412,0.06565966923607941,FALSE,environment
v_component_of_wind_10m,v_component_of_wind_10m_lag17,17,0.0684756698277612,0.05187977874742254,0.05013658961806388,0.03211293956088134,0.18270689990837516,0.05581414494211701,FALSE,environment
v_component_of_wind_10m,v_component_of_wind_10m_lag18,18,0.04854860469780175,0.0370122611104489,0.03405053262670704,0.026807813807648764,0.15233791774633876,0.040125543179243876,FALSE,environment
v_component_of_wind_10m,v_component_of_wind_10m_lag19,19,0.033545922638523254,0.02448144280386504,0.024291065212241388,0.015485335018414134,0.08788963617358159,0.026957079578492034,FALSE,environment
v_component_of_wind_10m,v_component_of_wind_10m_lag20,20,0.020843313186920114,0.012371979374173052,0.013482221784556258,0.009127798917276414,0.051743080207634656,0.015478362346440093,FALSE,environment
wind_speed_10m,wind_speed_10m_lag11,11,0.04637215040560496,0.06079677313179861,0.056092442165240994,0.04239852974013666,0.24297895409907597,0.05397727522354778,TRUE,environment
wind_speed_10m,wind_speed_10m_lag12,12,0.04394608185997011,0.06111142663232001,0.05731548967242983,0.03744072262665099,0.21430948689146365,0.052493551619361,TRUE,environment
wind_speed_10m,wind_speed_10m_lag10,10,0.04650442174605303,0.057742350821747564,0.051662601791718166,0.04109638068857036,0.23579841519538638,0.05197138487143327,FALSE,environment
wind_speed_10m,wind_speed_10m_lag9,9,0.044884572294078794,0.05581679677087639,0.048367472722542174,0.042137296403443464,0.24205952737979516,0.05037618897537319,FALSE,environment
wind_speed_10m,wind_speed_10m_lag8,8,0.0460987897235088,0.050299193020951476,0.04520352008173072,0.03460252926086698,0.19901249075058858,0.04704216609778951,FALSE,environment
wind_speed_10m,wind_speed_10m_lag15,15,0.03818668820889996,0.0473310516022171,0.04184527363630487,0.03451520634202383,0.19685120159835442,0.04266608507521605,FALSE,environment
wind_speed_10m,wind_speed_10m_lag7,7,0.036957371318981386,0.04871860093463715,0.04176212712943737,0.03446309352475904,0.19844606916668153,0.04265682950650936,FALSE,environment
wind_speed_10m,wind_speed_10m_lag13,13,0.03625810864370376,0.04839092803265616,0.04473565725008854,0.03226773612410398,0.1844776403542921,0.04245614883675947,FALSE,environment
wind_speed_10m,wind_speed_10m_lag16,16,0.03288595808354631,0.044486655141895745,0.04390361390839031,0.030961957157387646,0.17637226132493064,0.0396725380579756,FALSE,environment
wind_speed_10m,wind_speed_10m_lag14,14,0.03229574070908164,0.04427151780274681,0.040712867578628055,0.0304654479805075,0.17396409258147294,0.03867348444580353,FALSE,environment
wind_speed_10m,wind_speed_10m_lag6,6,0.03537438188550798,0.04276800186721465,0.03804677284896504,0.022165122068374968,0.12778294756487427,0.0371670167894706,FALSE,environment
wind_speed_10m,wind_speed_10m_lag5,5,0.035237300140032055,0.04301313342079877,0.037920483432753845,0.0215794818340563,0.12455383532947607,0.037054937200698516,FALSE,environment
wind_speed_10m,wind_speed_10m_lag4,4,0.026300602455128712,0.03763730885376673,0.02929920375079105,0.02364723317658075,0.13664965428776446,0.03099846182137076,FALSE,environment
wind_speed_10m,wind_speed_10m_lag17,17,0.022093494164290798,0.0356055424159809,0.03228211835853215,0.024187247884313142,0.1376135955497339,0.02958309406826269,FALSE,environment
